<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_3_290_coa4	0.666	Possessing mitochondrial presequence	40(MPP), 41(Icp55)	0.125	80-84	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_291_coa4	0.033	No mitochondrial presequence	44(MPP)	0.045		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_292_coa4	0.107	No mitochondrial presequence	14(MPP)	0.143		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_293_coa4	0.889	Possessing mitochondrial presequence	24(MPP)	0.375	8-12,12-16,91-95	8-17-high	-	-	-	-	8-13	-	-	-	-	-	-	-	-	-	
synMTS_3_294_coa4	0.328	No mitochondrial presequence	13(MPP), 14(Icp55)	0.308	47-51	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_295_coa4	0.018	No mitochondrial presequence	76(MPP)	0.105	63-67,73-77	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_296_coa4	0.094	No mitochondrial presequence	95(MPP)	0.084	85-89	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_297_coa4	0.099	No mitochondrial presequence	22(MPP)	0.136	4-8,80-84	1-10-low	-	-	5-10	-	4-9	-	-	-	-	-	16-21	-	-	-	
synMTS_3_298_coa4	0.018	No mitochondrial presequence	23(MPP)	-0.043		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_299_coa4	0.115	No mitochondrial presequence	8(MPP)	0.250		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_300_coa4	0.149	No mitochondrial presequence	33(MPP)	0.091	84-88,91-95	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_301_coa4	0.113	No mitochondrial presequence	32(MPP)	0.156	56-60	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_302_coa4	0.147	No mitochondrial presequence	64(MPP)	0.156	1-5	15-24-low	-	-	-	-	1-6	-	-	-	-	-	-	-	-	-	
synMTS_3_303_coa4	0.024	No mitochondrial presequence	76(MPP)	0.145	74-78	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_304_coa4	0.082	No mitochondrial presequence	10(MPP)	0.100		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_305_coa4	0.019	No mitochondrial presequence	43(MPP)	0.047	78-82,95-99	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_306_coa4	0.398	Possessing mitochondrial presequence	50(MPP)	0.140	42-46	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_307_coa4	0.026	No mitochondrial presequence	80(MPP)	0.138		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_308_coa4	0.026	No mitochondrial presequence	33(MPP)	0.212	30-34	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_309_coa4	0.074	No mitochondrial presequence	35(MPP)	0.143	57-61,71-75,76-80	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_310_coa4	0.006	No mitochondrial presequence	20(MPP)	0.200	22-26,96-100	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_311_coa4	0.147	No mitochondrial presequence	86(MPP)	0.116	6-10	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_312_coa4	0.304	No mitochondrial presequence	80(MPP)	0.113	32-36,68-72	11-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_313_coa4	0.207	No mitochondrial presequence	64(MPP)	0.141	61-65	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_314_coa4	0.001	No mitochondrial presequence	63(MPP), 64(Icp55)	0.095	19-23	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_315_coa4	0.069	No mitochondrial presequence	90(MPP)	0.122	72-76,84-88,88-92	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_316_coa4	0.205	No mitochondrial presequence	24(MPP), 32(Oct1)	0.208	21-25	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_317_coa4	0.030	No mitochondrial presequence	39(MPP)	0.128	29-33,56-60,79-83	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_318_coa4	0.195	No mitochondrial presequence	45(MPP)	0.133	75-79	6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_319_coa4	0.039	No mitochondrial presequence	14(MPP)	0.286	55-59,66-70	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_320_coa4	0.122	No mitochondrial presequence	26(MPP), 27(Icp55)	0.231	45-49	4-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_321_coa4	0.171	No mitochondrial presequence	39(MPP)	0.231		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_322_coa4	0.001	No mitochondrial presequence	50(MPP)	0.060	91-95	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_323_coa4	0.026	No mitochondrial presequence	52(MPP)	0.192	39-43	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_324_coa4	0.016	No mitochondrial presequence	41(MPP)	0.195		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_325_coa4	0.381	No mitochondrial presequence	43(MPP)	0.140	51-55	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_326_coa4	0.094	No mitochondrial presequence	74(MPP)	0.122		20-29-low	-	-	-	-	-	-	-	25-30	-	-	-	-	-	-	
synMTS_3_327_coa4	0.104	No mitochondrial presequence	29(MPP)	0.310	3-7,7-11	16-25-high	-	-	8-13	-	7-12	-	-	-	-	-	-	-	-	-	
synMTS_3_328_coa4	0.189	No mitochondrial presequence	26(MPP)	0.154	46-50,68-72,79-83	6-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_329_coa4	0.023	No mitochondrial presequence	10(MPP)	0.200	60-64	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_330_coa4	0.059	No mitochondrial presequence	54(MPP), 55(Icp55)	0.130		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_331_coa4	0.321	No mitochondrial presequence	20(MPP)	0.100		3-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_332_coa4	0.330	No mitochondrial presequence	41(MPP), 42(Icp55)	0.195	3-7,7-11,17-21,31-35,79-83	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_333_coa4	0.056	No mitochondrial presequence	59(MPP)	0.169		3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_334_coa4	0.781	Possessing mitochondrial presequence	10(MPP)	0.400	54-58	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_335_coa4	0.048	No mitochondrial presequence	78(MPP)	0.115	1-5,11-15,29-33	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_336_coa4	0.002	No mitochondrial presequence	8(MPP)	0.500	30-34,58-62	9-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_337_coa4	0.003	No mitochondrial presequence	53(MPP)	0.208		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_338_coa4	0.044	No mitochondrial presequence	42(MPP)	0.238	1-5	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_339_coa4	0.017	No mitochondrial presequence	48(MPP)	0.146	58-62	11-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_340_coa4	0.103	No mitochondrial presequence	79(MPP)	0.101	50-54,76-80	7-16-high	-	-	-	-	-	-	-	-	-	-	22-27	-	-	-	
synMTS_3_341_coa4	0.056	No mitochondrial presequence	61(MPP)	0.164	12-16	12-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_342_coa4	0.024	No mitochondrial presequence	50(MPP)	0.140	56-60,87-91	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_343_coa4	0.038	No mitochondrial presequence	36(MPP), 37(Icp55)	0.139	30-34	6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_344_coa4	0.026	No mitochondrial presequence	71(MPP)	0.141	28-32,68-72	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_345_coa4	0.546	Possessing mitochondrial presequence	29(MPP)	0.241		17-26-high	-	-	-	23-28	-	-	-	-	-	-	-	-	-	-	
synMTS_3_346_coa4	0.127	No mitochondrial presequence	23(MPP)	0.174		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_347_coa4	0.690	Possessing mitochondrial presequence	6(MPP)	0.333	3-7,21-25,39-43	2-11-high	-	-	-	-	21-26	-	6-11	-	-	-	-	-	-	-	
synMTS_3_348_coa4	0.029	No mitochondrial presequence	10(MPP)	-0.100	4-8	11-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_349_coa4	0.027	No mitochondrial presequence	58(MPP)	0.155	52-56	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_350_coa4	0.009	No mitochondrial presequence	94(MPP)	0.096	31-35	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_351_coa4	0.007	No mitochondrial presequence	70(MPP)	0.129	44-48	3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_352_coa4	0.037	No mitochondrial presequence	46(MPP)	0.130	62-66,65-69	9-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_353_coa4	0.057	No mitochondrial presequence	29(MPP)	0.207		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_354_coa4	0.139	No mitochondrial presequence	17(MPP)	0.059	54-58,90-94	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_355_coa4	0.389	Possessing mitochondrial presequence	6(MPP)	0.167		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_356_coa4	0.120	No mitochondrial presequence	22(MPP)	0.045	8-12,13-17,31-35,86-90	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_357_coa4	0.062	No mitochondrial presequence	44(MPP), 45(Icp55)	0.114	5-9,42-46	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_358_coa4	0.366	No mitochondrial presequence	52(MPP)	0.058	9-13	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_359_coa4	0.063	No mitochondrial presequence	35(MPP)	0.200	24-28,28-32	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_360_coa4	0.007	No mitochondrial presequence	20(MPP)	0.100	58-62	5-14-low	-	-	-	-	-	-	-	-	-	-	13-18	-	-	-	
synMTS_3_361_coa4	0.035	No mitochondrial presequence	70(MPP)	0.129	41-45	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_362_coa4	0.035	No mitochondrial presequence	71(MPP)	0.127		11-20-low	-	-	-	-	-	-	-	4-9	-	-	-	-	-	3-8	
synMTS_3_363_coa4	0.011	No mitochondrial presequence	48(MPP)	0.125		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_364_coa4	0.217	No mitochondrial presequence	43(MPP)	0.209		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_365_coa4	0.153	No mitochondrial presequence	50(MPP)	0.180	20-24,24-28,34-38	12-24-high	-	-	-	-	-	12-17	-	-	-	-	-	-	-	-	
synMTS_3_366_coa4	0.052	No mitochondrial presequence	13(MPP)	0.000	3-7,95-99	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_367_coa4	0.027	No mitochondrial presequence	56(MPP)	0.161		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_368_coa4	0.140	No mitochondrial presequence	71(MPP)	0.113	5-9,16-20,88-92	5-20-high	-	-	-	-	-	-	-	9-14	-	8-13	-	-	-	-	
synMTS_3_369_coa4	0.008	No mitochondrial presequence	36(MPP)	0.222	81-85	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_370_coa4	0.031	No mitochondrial presequence	77(MPP)	0.143	51-55,65-69	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_371_coa4	0.047	No mitochondrial presequence	42(MPP)	0.190	14-18	6-18-high	-	-	-	-	-	-	-	-	12-17	-	-	-	-	-	
synMTS_3_372_coa4	0.002	No mitochondrial presequence	46(MPP)	0.217		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_373_coa4	0.051	No mitochondrial presequence	30(MPP)	0.133	53-57,56-60	13-22-high	-	-	-	-	-	-	16-21	-	-	-	-	-	-	-	
synMTS_3_374_coa4	0.014	No mitochondrial presequence	93(MPP)	0.108		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_375_coa4	0.003	No mitochondrial presequence	25(MPP)	0.080	33-37,49-53	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_376_coa4	0.081	No mitochondrial presequence	19(MPP)	0.158		13-22-low	-	-	-	-	-	-	16-21	-	-	-	-	-	-	-	
synMTS_3_377_coa4	0.018	No mitochondrial presequence	91(MPP)	0.121	30-34,39-43,89-93	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_378_coa4	0.399	Possessing mitochondrial presequence	55(MPP)	0.182	12-16	11-20-high	-	-	-	-	12-17	-	-	-	-	-	-	-	-	-	
synMTS_3_379_coa4	0.478	Possessing mitochondrial presequence	33(MPP)	0.182	77-81	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_380_coa4	0.153	No mitochondrial presequence	59(MPP)	0.169		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_381_coa4	0.069	No mitochondrial presequence	17(MPP)	0.235	55-59,70-74	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_382_coa4	0.230	No mitochondrial presequence	50(MPP)	0.200	5-9	5-14-high	-	-	-	-	5-10	-	-	-	-	-	-	-	-	-	
synMTS_3_383_coa4	0.094	No mitochondrial presequence	39(MPP)	0.256	36-40	4-13-high	-	13-18	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_384_coa4	0.134	No mitochondrial presequence	79(MPP)	0.127	21-25,56-60,65-69	21-30-high	-	-	-	-	-	-	-	-	-	-	6-11	-	-	-	
synMTS_3_385_coa4	0.047	No mitochondrial presequence	27(MPP)	0.037	24-28,33-37	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_386_coa4	0.237	No mitochondrial presequence	38(MPP), 39(Icp55)	0.184	17-21,76-80	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_387_coa4	0.080	No mitochondrial presequence	6(MPP)	0.333	78-82	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_388_coa4	0.186	No mitochondrial presequence	36(MPP)	0.194	8-12,33-37,72-76	4-14-high	-	-	-	-	8-13	-	-	-	-	-	-	-	-	-	
synMTS_3_389_coa4	0.027	No mitochondrial presequence	38(MPP)	0.079		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_390_coa4	0.036	No mitochondrial presequence	80(MPP)	0.138	2-6,5-9,9-13	1-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_391_coa4	0.017	No mitochondrial presequence	25(MPP)	-0.040		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_392_coa4	0.199	No mitochondrial presequence	92(MPP)	0.098	10-14	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_393_coa4	0.229	No mitochondrial presequence	12(MPP)	0.250	26-30,36-40	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_394_coa4	0.014	No mitochondrial presequence	16(MPP)	0.250		8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_395_coa4	0.230	No mitochondrial presequence	57(MPP)	0.175	31-35,40-44	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_396_coa4	0.079	No mitochondrial presequence	19(MPP)	0.368	12-16,51-55	1-12-high	-	-	-	-	-	1-6	-	-	-	-	-	-	-	-	
synMTS_3_397_coa4	0.073	No mitochondrial presequence	34(MPP)	0.029	6-10,32-36,91-95	2-11-high	-	-	-	-	-	-	-	-	-	-	-	5-10	-	-	
synMTS_3_398_coa4	0.041	No mitochondrial presequence	27(MPP)	0.074	66-70	2-12-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_3_399_coa4	0.662	Possessing mitochondrial presequence	70(MPP)	0.129	26-30	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_400_coa4	0.057	No mitochondrial presequence	21(MPP)	0.095		16-25-high	-	-	-	-	-	-	-	-	-	-	15-20	-	-	-	
synMTS_4_201_coa4	0.886	Possessing mitochondrial presequence	34(MPP)	0.235	4-8,31-35,40-44,47-51,64-68,93-97,96-100	3-18-high	-	-	-	-	-	-	-	-	2-7	-	1-6	-	-	-	
synMTS_4_202_coa4	0.260	No mitochondrial presequence	46(MPP)	0.239	15-19,24-28,43-47,46-50	14-23-high	-	-	-	-	-	-	-	-	-	-	-	23-28	-	-	
synMTS_4_203_coa4	0.137	No mitochondrial presequence	68(MPP)	0.235	29-33,41-45,54-58,65-69	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_204_coa4	0.200	No mitochondrial presequence	34(MPP), 35(Icp55)	0.265	44-48,49-53	21-30-high	-	-	-	-	-	-	10-15	-	-	9-14	-	-	-	-	
synMTS_4_205_coa4	0.443	Possessing mitochondrial presequence	6(MPP)	0.167	22-26,56-60	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	22-27	-	
synMTS_4_206_coa4	0.665	Possessing mitochondrial presequence	14(MPP)	0.214	32-36,36-40,58-62	4-13-high	-	6-11	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_207_coa4	0.208	No mitochondrial presequence	46(MPP)	0.217	27-31,35-39	3-12-high	-	-	-	-	-	-	23-28	-	-	2-7,22-27	-	-	-	-	
synMTS_4_208_coa4	0.320	No mitochondrial presequence	61(MPP)	0.246	9-13,12-16,33-37,42-46,58-62	7-16-high	-	-	-	-	-	-	-	-	-	-	-	8-13	-	-	
synMTS_4_209_coa4	0.710	Possessing mitochondrial presequence	32(MPP)	0.219	49-53	15-24-high	-	-	-	-	-	17-22	-	-	-	-	-	-	-	-	
synMTS_4_210_coa4	0.075	No mitochondrial presequence	70(MPP)	0.243	44-48,63-67,67-71	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_211_coa4	0.071	No mitochondrial presequence	45(MPP), 46(Icp55)	0.244	25-29,29-33,33-37,46-50,66-70	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_212_coa4	0.126	No mitochondrial presequence	24(MPP)	0.250	13-17,79-83	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_213_coa4	0.087	No mitochondrial presequence	15(MPP)	0.200	2-6,17-21,40-44	17-27-high	-	-	-	18-23	-	-	-	-	-	-	-	-	-	-	
synMTS_4_214_coa4	0.157	No mitochondrial presequence	60(MPP)	0.250	13-17,18-22,38-42,42-46,49-53,57-61,73-77,77-81,81-85	12-21-high	-	-	-	-	-	-	-	-	16-21	-	-	-	-	-	
synMTS_4_215_coa4	0.390	Possessing mitochondrial presequence	12(MPP)	0.250	44-48,53-57,61-65,70-74,86-90	7-16-high	-	-	-	-	-	12-17	-	-	-	-	-	-	-	-	
synMTS_4_216_coa4	0.409	Possessing mitochondrial presequence	40(MPP)	0.225		6-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_217_coa4	0.557	Possessing mitochondrial presequence	35(MPP)	0.229	19-23,32-36,45-49	20-29-high	-	-	-	-	-	-	-	-	22-27	-	-	-	-	-	
synMTS_4_218_coa4	0.656	Possessing mitochondrial presequence	47(MPP)	0.255	4-8,14-18,72-76	4-13-high	-	-	-	-	-	-	-	-	-	-	-	3-8	4-9	-	
synMTS_4_219_coa4	0.653	Possessing mitochondrial presequence	56(MPP)	0.250	23-27,50-54,53-57	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_220_coa4	0.316	No mitochondrial presequence	81(MPP)	0.235	20-24,37-41,57-61	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_221_coa4	0.632	Possessing mitochondrial presequence	58(MPP)	0.241	7-11,16-20,20-24,50-54	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_222_coa4	0.270	No mitochondrial presequence	80(MPP)	0.250	39-43,43-47,73-77,77-81	8-17-high	-	-	-	-	-	-	11-16	-	-	10-15	-	-	-	-	
synMTS_4_223_coa4	0.882	Possessing mitochondrial presequence	39(MPP)	0.231	23-27,27-31,32-36	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_224_coa4	0.744	Possessing mitochondrial presequence	62(MPP)	0.258		1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_225_coa4	0.136	No mitochondrial presequence	45(MPP)	0.222	22-26,26-30	20-29-high	-	-	-	-	-	-	-	-	-	-	-	25-30	-	-	
synMTS_4_226_coa4	0.554	Possessing mitochondrial presequence	73(MPP)	0.247	23-27,70-74	19-28-high	-	-	-	-	-	6-11	-	-	-	5-10	-	-	-	-	
synMTS_4_227_coa4	0.355	No mitochondrial presequence	53(MPP)	0.264	55-59	19-28-high	-	-	-	-	-	3-8	-	-	-	-	-	-	-	-	
synMTS_4_228_coa4	0.639	Possessing mitochondrial presequence	39(MPP)	0.231	15-19,36-40,82-86,86-90,94-98	3-12-high	-	-	-	16-21	-	-	-	-	-	-	-	-	-	-	
synMTS_4_229_coa4	0.328	No mitochondrial presequence	62(MPP)	0.242	5-9,28-32,31-35,34-38,47-51,62-66	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_230_coa4	0.381	No mitochondrial presequence	81(MPP)	0.247	25-29,40-44,52-56,79-83	20-29-high	-	-	-	-	-	-	-	-	-	-	-	24-29	-	-	
synMTS_4_231_coa4	0.072	No mitochondrial presequence	55(MPP)	0.236	27-31	15-26-high	-	-	-	-	-	4-9	-	-	-	-	-	-	-	-	
synMTS_4_232_coa4	0.516	Possessing mitochondrial presequence	53(MPP)	0.245	51-55	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_233_coa4	0.600	Possessing mitochondrial presequence	40(MPP)	0.225	6-10,18-22	6-15-high	-	-	24-29	-	-	-	-	10-15	-	9-14	-	-	-	-	
synMTS_4_234_coa4	0.279	No mitochondrial presequence	54(MPP)	0.259	32-36,36-40,55-59,77-81	11-20-high	-	-	-	-	-	-	13-18	-	-	-	-	-	-	-	
synMTS_4_235_coa4	0.383	No mitochondrial presequence	35(MPP)	0.229	15-19,18-22,76-80	13-22-high	-	-	-	-	15-20	-	-	-	-	-	-	-	-	-	
synMTS_4_236_coa4	0.376	No mitochondrial presequence	37(MPP)	0.216	7-11	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_237_coa4	0.350	No mitochondrial presequence	53(MPP)	0.245	20-24,36-40,39-43,42-46,50-54	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_238_coa4	0.522	Possessing mitochondrial presequence	19(MPP)	0.211	16-20,58-62,88-92	14-23-high	-	-	4-9	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_239_coa4	0.605	Possessing mitochondrial presequence	17(MPP)	0.235	7-11,10-14,27-31,31-35,36-40,41-45	14-23-high	-	-	-	-	-	-	18-23,23-28	-	-	22-27	-	-	-	-	
synMTS_4_240_coa4	0.208	No mitochondrial presequence	56(MPP)	0.232	4-8,14-18,32-36,53-57,58-62	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_241_coa4	0.238	No mitochondrial presequence	62(MPP)	0.242	3-7,15-19,46-50	12-21-high	-	-	-	-	15-20	-	-	-	-	-	-	-	-	-	
synMTS_4_242_coa4	0.201	No mitochondrial presequence	14(MPP)	0.214	30-34	8-17-high	-	-	-	-	-	11-16	-	-	-	-	-	-	-	10-15	
synMTS_4_243_coa4	0.326	No mitochondrial presequence	36(MPP)	0.250	53-57,71-75	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_244_coa4	0.175	No mitochondrial presequence	46(MPP)	0.239		7-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_245_coa4	0.106	No mitochondrial presequence	34(MPP)	0.265	6-10,10-14,32-36,70-74	6-15-high	-	-	-	-	10-15	-	-	-	-	-	-	-	-	-	
synMTS_4_246_coa4	0.295	No mitochondrial presequence	23(MPP)	0.261	54-58,58-62,62-66	19-28-high	-	-	-	-	-	-	-	6-11	-	-	-	-	-	-	
synMTS_4_247_coa4	0.654	Possessing mitochondrial presequence	33(MPP)	0.242	5-9,8-12,26-30,43-47,68-72	4-13-high	-	-	-	-	8-13	19-24	-	-	3-8	-	-	-	-	18-23	
synMTS_4_248_coa4	0.117	No mitochondrial presequence	83(MPP)	0.253	54-58	9-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_249_coa4	0.553	Possessing mitochondrial presequence	56(MPP)	0.250	36-40	5-14-high	-	12-17	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_250_coa4	0.248	No mitochondrial presequence	36(MPP)	0.250	20-24,33-37	16-25-high	-	-	-	-	20-25	-	-	-	-	-	-	-	-	-	
synMTS_4_251_coa4	0.544	Possessing mitochondrial presequence	33(MPP)	0.273	13-17,26-30,65-69,91-95,96-100	13-24-high	-	-	-	-	13-18	-	-	-	-	-	-	-	-	-	
synMTS_4_252_coa4	0.113	No mitochondrial presequence	29(MPP), 30(Icp55)	0.241	23-27,45-49,53-57,72-76,77-81	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_253_coa4	0.202	No mitochondrial presequence	46(MPP)	0.239	44-48,48-52,68-72,86-90,90-94	10-19-high	-	11-16	-	13-18	-	-	-	-	-	-	-	-	-	-	
