<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_3_459_var1	0.016	No mitochondrial presequence	17(MPP)	0.294	94-98	18-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_495_var1	0.051	No mitochondrial presequence	40(MPP)	0.225	94-98	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_553_var1	0.039	No mitochondrial presequence	16(MPP)	0.250		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_512_var1	0.336	No mitochondrial presequence	31(MPP)	0.065	11-15,93-97	3-15-high	-	-	-	-	-	-	-	-	-	2-7	-	-	-	-	
synMTS_3_594_var1	0.005	No mitochondrial presequence	33(MPP)	0.061		16-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_488_var1	0.087	No mitochondrial presequence	13(MPP)	0.231	63-67,72-76	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_463_var1	0.169	No mitochondrial presequence	33(MPP)	0.242	6-10,12-16,45-49,60-64	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_573_var1	0.026	No mitochondrial presequence	82(MPP), 83(Icp55)	0.134	44-48,65-69,69-73	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_447_var1	0.033	No mitochondrial presequence	51(MPP)	0.098	49-53,73-77,87-91	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_592_var1	0.083	No mitochondrial presequence	21(MPP)	0.333		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_454_var1	0.069	No mitochondrial presequence	10(MPP)	0.200	83-87	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_424_var1	0.103	No mitochondrial presequence	40(MPP), 41(Icp55)	0.100	22-26,84-88	11-20-low	-	-	-	-	22-27	-	-	-	-	-	-	-	-	-	
synMTS_3_558_var1	0.405	Possessing mitochondrial presequence	65(MPP)	0.138	39-43	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_519_var1	0.092	No mitochondrial presequence	81(MPP), 82(Icp55)	0.086		5-14-low	-	-	-	-	-	5-10	-	-	-	4-9	-	-	-	-	
synMTS_3_441_var1	0.228	No mitochondrial presequence	20(MPP)	0.100	1-5,24-28	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_505_var1	0.050	No mitochondrial presequence	60(MPP)	0.167	25-29,57-61	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_427_var1	0.060	No mitochondrial presequence	58(MPP)	0.086	20-24,23-27,37-41	19-28-high	-	-	-	-	-	-	-	-	-	-	-	19-24	-	-	
synMTS_3_589_var1	0.081	No mitochondrial presequence	27(MPP)	0.148	18-22,38-42	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_461_var1	0.146	No mitochondrial presequence	50(MPP)	0.120	55-59,75-79,81-85	13-22-high	20-25	4-9	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_404_var1	0.453	Possessing mitochondrial presequence	62(MPP)	0.161	59-63	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_500_var1	0.283	No mitochondrial presequence	40(MPP), 41(Icp55)	0.150		12-23-high	-	-	-	-	-	-	-	-	-	-	1-6	-	-	-	
synMTS_3_492_var1	0.178	No mitochondrial presequence	58(MPP)	0.103		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_486_var1	0.090	No mitochondrial presequence	16(MPP), 24(Oct1)	0.312		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_578_var1	0.160	No mitochondrial presequence	40(MPP)	0.225	38-42,94-98	10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_435_var1	0.007	No mitochondrial presequence	35(MPP)	0.229	33-37,36-40	1-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_511_var1	0.009	No mitochondrial presequence	37(MPP)	0.108	49-53	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_403_var1	0.158	No mitochondrial presequence	74(MPP), 75(Icp55)	0.108	71-75,75-79,82-86	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_446_var1	0.415	Possessing mitochondrial presequence	13(MPP)	0.154		1-10-low	-	-	-	-	-	-	-	-	9-14	-	-	-	-	-	
synMTS_3_549_var1	0.060	No mitochondrial presequence	65(MPP)	0.154		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_437_var1	0.017	No mitochondrial presequence	22(MPP), 23(Icp55)	0.045		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_433_var1	0.067	No mitochondrial presequence	41(MPP)	0.244	1-5,95-99	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_432_var1	0.057	No mitochondrial presequence	10(MPP)	0.000	31-35,36-40,39-43,49-53,69-73	1-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_473_var1	0.176	No mitochondrial presequence	62(MPP)	0.097	2-6,54-58,93-97	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_599_var1	0.066	No mitochondrial presequence	34(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_529_var1	0.035	No mitochondrial presequence	24(MPP)	0.000	59-63	12-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_539_var1	0.210	No mitochondrial presequence	81(MPP)	0.123	33-37	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_514_var1	0.081	No mitochondrial presequence	16(MPP)	0.188	5-9	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_543_var1	0.113	No mitochondrial presequence	31(MPP)	0.258	15-19,20-24,93-97	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_434_var1	0.023	No mitochondrial presequence	12(MPP)	0.083	41-45,51-55	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_531_var1	0.014	No mitochondrial presequence	63(MPP)	0.063	54-58,60-64	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_523_var1	0.208	No mitochondrial presequence	19(MPP)	0.158	8-12	19-28-high	-	-	-	-	-	-	22-27	-	-	-	-	-	-	-	
synMTS_3_458_var1	0.036	No mitochondrial presequence	37(MPP)	0.081	57-61	8-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_527_var1	0.023	No mitochondrial presequence	86(MPP)	0.105	50-54	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_584_var1	0.221	No mitochondrial presequence	28(MPP)	0.214		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_502_var1	0.242	No mitochondrial presequence	31(MPP)	0.194	6-10,18-22,62-66	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_468_var1	0.045	No mitochondrial presequence	73(MPP)	0.055		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_418_var1	0.053	No mitochondrial presequence	29(MPP)	0.069	90-94	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_444_var1	0.918	Possessing mitochondrial presequence	19(MPP)	0.368	37-41,94-98	2-14-high	-	-	-	-	-	-	-	-	-	1-6	13-18	-	-	-	
synMTS_3_576_var1	0.002	No mitochondrial presequence	31(MPP)	0.161	33-37,39-43	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_490_var1	0.010	No mitochondrial presequence	10(MPP)	0.400	43-47	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_453_var1	0.017	No mitochondrial presequence	26(MPP)	0.231		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_402_var1	0.029	No mitochondrial presequence	36(MPP)	0.167		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_582_var1	0.684	Possessing mitochondrial presequence	15(MPP)	0.467	4-8,29-33,49-53	3-15-high	-	-	-	-	-	-	-	-	2-7	-	1-6	-	-	-	
synMTS_3_544_var1	0.113	No mitochondrial presequence	64(MPP)	0.141		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_416_var1	0.167	No mitochondrial presequence	22(MPP)	0.273	15-19,19-23	1-10-high	-	-	-	-	15-20	-	-	-	-	-	-	-	-	-	
synMTS_3_452_var1	0.018	No mitochondrial presequence	23(MPP)	0.043		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_547_var1	0.022	No mitochondrial presequence	34(MPP)	0.029	64-68	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_469_var1	0.034	No mitochondrial presequence	53(MPP)	0.189	20-24,25-29,41-45	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_520_var1	0.020	No mitochondrial presequence	48(MPP)	0.125	42-46	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_408_var1	0.001	No mitochondrial presequence	41(MPP), 42(Icp55)	0.049	39-43,47-51,66-70	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_428_var1	0.105	No mitochondrial presequence	11(MPP)	0.182		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_412_var1	0.091	No mitochondrial presequence	11(MPP)	0.182	5-9,40-44,72-76,76-80	5-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_510_var1	0.050	No mitochondrial presequence	29(MPP)	0.069	9-13,26-30,36-40,40-44	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_541_var1	0.021	No mitochondrial presequence	46(MPP)	0.000		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_580_var1	0.047	No mitochondrial presequence	15(MPP)	0.000		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_471_var1	0.007	No mitochondrial presequence	19(MPP)	0.158		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_562_var1	0.006	No mitochondrial presequence	25(MPP)	0.120	18-22,45-49	17-26-high	-	-	-	-	18-23	-	-	-	-	-	-	-	-	-	
synMTS_3_597_var1	0.052	No mitochondrial presequence	53(MPP)	0.151	14-18	12-21-high	-	-	-	-	14-19	-	-	-	-	-	-	-	-	-	
synMTS_3_537_var1	0.088	No mitochondrial presequence	29(MPP)	0.138	1-5	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_525_var1	0.320	No mitochondrial presequence	33(MPP)	0.182	3-7	2-11-high	-	-	-	-	3-8	-	-	-	-	-	-	-	-	-	
synMTS_3_419_var1	0.043	No mitochondrial presequence	27(MPP)	0.074	33-37,42-46	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_559_var1	0.116	No mitochondrial presequence	48(MPP)	0.104	45-49	2-11-low	-	-	-	1-6	-	-	-	-	-	-	-	-	-	-	
synMTS_3_411_var1	0.013	No mitochondrial presequence	33(MPP)	0.121		11-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_472_var1	0.137	No mitochondrial presequence	36(MPP)	0.139	70-74	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_579_var1	0.051	No mitochondrial presequence	40(MPP)	0.125		1-11-low	-	-	-	-	-	-	-	-	13-18	-	-	-	-	-	
synMTS_3_414_var1	0.436	Possessing mitochondrial presequence	24(MPP)	0.167	4-8,9-13,48-52	11-20-high	-	-	-	-	9-14	-	-	-	2-7	-	1-6	-	-	-	
synMTS_3_482_var1	0.051	No mitochondrial presequence	50(MPP)	0.160	32-36,47-51	11-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_593_var1	0.126	No mitochondrial presequence	17(MPP)	0.235	20-24,89-93,93-97	12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_481_var1	0.028	No mitochondrial presequence	60(MPP)	0.117	36-40,52-56	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_538_var1	0.034	No mitochondrial presequence	56(MPP), 57(Icp55)	0.089		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_493_var1	0.032	No mitochondrial presequence	10(MPP)	0.200	7-11,55-59	6-15-high	-	-	-	-	7-12	-	-	-	-	-	-	-	-	-	
synMTS_3_569_var1	0.689	Possessing mitochondrial presequence	52(MPP)	0.192	42-46	10-19-high	-	-	-	-	-	13-18	-	-	-	-	-	-	-	12-17	
synMTS_3_533_var1	0.152	No mitochondrial presequence	25(MPP), 26(Icp55)	0.160	40-44,47-51	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_442_var1	0.186	No mitochondrial presequence	13(MPP)	0.154	80-84	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_585_var1	0.160	No mitochondrial presequence	28(MPP)	0.250		19-29-high	-	-	-	-	-	-	25-30	-	-	-	-	-	-	-	
synMTS_3_591_var1	0.069	No mitochondrial presequence	33(MPP)	0.152		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_475_var1	0.118	No mitochondrial presequence	52(MPP)	0.096		19-28-high	-	23-28	-	-	-	21-26	-	-	-	20-25	-	-	-	-	
synMTS_3_450_var1	0.173	No mitochondrial presequence	16(MPP)	0.000	18-22	4-13-high	-	-	-	-	-	-	-	-	-	-	-	17-22	-	-	
synMTS_3_590_var1	0.698	Possessing mitochondrial presequence	29(MPP)	0.103	10-14,17-21,21-25,51-55	12-21-high	-	-	-	-	-	-	-	-	-	-	-	9-14	10-15	-	
synMTS_3_581_var1	0.140	No mitochondrial presequence	50(MPP)	0.140		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_551_var1	0.025	No mitochondrial presequence	70(MPP)	0.129	30-34	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_571_var1	0.004	No mitochondrial presequence	54(MPP)	0.093	51-55,63-67,73-77,95-99	12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_460_var1	0.011	No mitochondrial presequence	20(MPP)	0.150	35-39	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_470_var1	0.074	No mitochondrial presequence	22(MPP)	0.136	30-34,95-99	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_496_var1	0.536	Possessing mitochondrial presequence	40(MPP)	0.250	9-13,94-98	21-30-high	-	-	-	-	9-14	-	20-25	25-30	-	19-24,24-29	-	-	-	-	
synMTS_3_557_var1	0.040	No mitochondrial presequence	9(MPP)	0.111	14-18,17-21	17-26-high	-	-	-	-	-	-	-	-	12-17	-	-	-	-	-	
synMTS_3_598_var1	0.053	No mitochondrial presequence	7(MPP)	0.429	16-20,72-76,76-80	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_478_var1	0.007	No mitochondrial presequence	73(MPP)	0.096	59-63,87-91	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_574_var1	0.112	No mitochondrial presequence	9(MPP)	0.222	21-25,61-65,77-81	20-29-high	-	-	-	-	-	11-16	-	-	-	-	-	-	-	10-15	
synMTS_3_457_var1	0.059	No mitochondrial presequence	9(MPP)	0.111	73-77,79-83	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_535_var1	0.120	No mitochondrial presequence	21(MPP)	0.095	14-18	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	14-19	-	
synMTS_3_409_var1	0.335	No mitochondrial presequence	20(MPP)	0.050	1-5,81-85	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_430_var1	0.046	No mitochondrial presequence	33(MPP)	0.061	69-73	1-10-low	-	-	-	-	-	-	-	-	-	-	8-13	-	-	-	
synMTS_3_448_var1	0.029	No mitochondrial presequence	67(MPP), 68(Icp55)	0.090	48-52	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_451_var1	0.021	No mitochondrial presequence	30(MPP)	0.100	19-23,43-47	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_484_var1	0.100	No mitochondrial presequence	38(MPP), 39(Icp55)	0.211		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_462_var1	0.087	No mitochondrial presequence	69(MPP)	0.159	13-17	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_524_var1	0.031	No mitochondrial presequence	34(MPP)	0.147	40-44,65-69	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_566_var1	0.093	No mitochondrial presequence	35(MPP)	0.143	32-36	1-10-high	-	12-17	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_509_var1	0.052	No mitochondrial presequence	8(MPP)	0.125	78-82	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_548_var1	0.091	No mitochondrial presequence	61(MPP)	0.098	36-40	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_565_var1	0.013	No mitochondrial presequence	31(MPP)	0.161		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_567_var1	0.054	No mitochondrial presequence	10(MPP)	0.000	7-11,12-16	6-15-high	-	-	-	-	-	-	-	-	10-15	-	-	-	-	-	
synMTS_3_477_var1	0.065	No mitochondrial presequence	59(MPP), 60(Icp55)	0.068	3-7,56-60	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	3-8	-	
synMTS_3_545_var1	0.006	No mitochondrial presequence	19(MPP)	0.263	90-94,94-98	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_536_var1	0.047	No mitochondrial presequence	52(MPP)	0.173	46-50,49-53	21-30-high	-	-	-	-	-	-	-	-	-	-	25-30	-	-	-	
synMTS_3_474_var1	0.079	No mitochondrial presequence	53(MPP)	0.151		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_575_var1	0.019	No mitochondrial presequence	49(MPP)	0.143	27-31,46-50	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_550_var1	0.014	No mitochondrial presequence	49(MPP)	0.143	29-33,34-38	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_413_var1	0.060	No mitochondrial presequence	10(MPP)	0.300	1-5,44-48,54-58	13-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_522_var1	0.378	No mitochondrial presequence	47(MPP)	0.170	1-5	1-10-high	-	-	-	-	-	-	-	-	6-11	-	5-10	-	-	-	
synMTS_3_438_var1	0.029	No mitochondrial presequence	69(MPP)	0.130	27-31,33-37,50-54	2-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_555_var1	0.062	No mitochondrial presequence	45(MPP)	0.200	11-15	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_410_var1	0.014	No mitochondrial presequence	11(MPP)	0.091		19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_595_var1	0.115	No mitochondrial presequence	45(MPP)	0.156		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_515_var1	0.005	No mitochondrial presequence	9(MPP)	0.000		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_587_var1	0.704	Possessing mitochondrial presequence	22(MPP)	0.227	40-44	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_429_var1	0.018	No mitochondrial presequence	10(MPP)	0.300	48-52,60-64	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_449_var1	0.029	No mitochondrial presequence	15(MPP)	0.000		17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_507_var1	0.097	No mitochondrial presequence	71(MPP)	0.099	32-36,62-66,96-100	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_546_var1	0.012	No mitochondrial presequence	29(MPP)	0.276	52-56	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_431_var1	0.026	No mitochondrial presequence	57(MPP), 58(Icp55)	0.175	67-71,72-76	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_530_var1	0.028	No mitochondrial presequence	30(MPP)	0.233		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_577_var1	0.048	No mitochondrial presequence	75(MPP)	0.027		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_439_var1	0.041	No mitochondrial presequence	29(MPP)	0.172	95-99	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_426_var1	0.037	No mitochondrial presequence	85(MPP)	0.094	10-14,60-64,92-96	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_554_var1	0.058	No mitochondrial presequence	76(MPP)	0.092		2-11-high	-	20-25	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_494_var1	0.338	No mitochondrial presequence	35(MPP), 36(Icp55)	0.171	27-31,62-66	10-19-low	-	-	-	-	-	-	-	4-9	-	-	-	-	-	-	
synMTS_3_534_var1	0.045	No mitochondrial presequence	61(MPP)	0.164		15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_479_var1	0.007	No mitochondrial presequence	16(MPP)	0.125		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_415_var1	0.041	No mitochondrial presequence	32(MPP)	0.125	30-34,47-51	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_552_var1	0.025	No mitochondrial presequence	39(MPP)	0.128	5-9	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_464_var1	0.015	No mitochondrial presequence	72(MPP)	0.125	40-44	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_600_var1	0.018	No mitochondrial presequence	29(MPP)	0.103	52-56,56-60,66-70	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_483_var1	0.050	No mitochondrial presequence	24(MPP)	0.083	45-49	7-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_422_var1	0.124	No mitochondrial presequence	40(MPP)	0.125		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_445_var1	0.285	No mitochondrial presequence	44(MPP)	0.114	18-22,41-45	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_516_var1	0.013	No mitochondrial presequence	54(MPP)	0.148	31-35,42-46	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_528_var1	0.087	No mitochondrial presequence	52(MPP)	0.115	1-5,49-53,55-59,61-65	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_497_var1	0.102	No mitochondrial presequence	12(MPP)	0.333		4-13-high	-	-	-	-	-	-	-	-	-	-	23-28	-	-	-	
synMTS_3_440_var1	0.421	Possessing mitochondrial presequence	28(MPP)	0.214	41-45	3-12-low	-	-	-	-	-	-	-	-	-	18-23	-	-	-	-	
synMTS_3_480_var1	0.285	No mitochondrial presequence	9(MPP)	0.444	13-17	5-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_405_var1	0.307	No mitochondrial presequence	11(MPP)	0.182	16-20,30-34,42-46	12-21-high	-	-	-	-	16-21	-	-	-	-	-	-	-	-	-	
synMTS_3_443_var1	0.208	No mitochondrial presequence	6(MPP)	0.167		13-22-high	-	-	-	-	-	-	-	-	-	11-16	-	-	-	-	
synMTS_3_487_var1	0.074	No mitochondrial presequence	69(MPP)	0.116	19-23,81-85,88-92	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_517_var1	0.093	No mitochondrial presequence	16(MPP)	0.188		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_596_var1	0.060	No mitochondrial presequence	19(MPP)	0.158	86-90,94-98	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_563_var1	0.172	No mitochondrial presequence	25(MPP)	0.240	49-53	13-22-high	-	-	-	23-28	-	-	-	-	-	-	-	-	-	-	
synMTS_3_506_var1	0.273	No mitochondrial presequence	27(MPP)	0.148	37-41,73-77,76-80,79-83	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_420_var1	0.033	No mitochondrial presequence	13(MPP)	0.077	6-10,29-33,65-69	9-19-high	-	-	-	-	6-11	-	-	-	-	-	-	-	-	-	
synMTS_3_521_var1	0.178	No mitochondrial presequence	64(MPP)	0.141	18-22,29-33	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_423_var1	0.112	No mitochondrial presequence	41(MPP)	0.220	7-11	7-16-high	-	-	-	-	7-12	-	-	-	-	-	-	-	-	-	
synMTS_3_556_var1	0.016	No mitochondrial presequence	29(MPP)	0.034	17-21,67-71,71-75,93-97	12-21-low	-	-	-	-	-	-	-	-	-	-	-	16-21	-	-	
synMTS_3_588_var1	0.025	No mitochondrial presequence	13(MPP)	0.154	38-42	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_498_var1	0.009	No mitochondrial presequence	92(MPP)	0.109		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_465_var1	0.079	No mitochondrial presequence	67(MPP)	0.104	86-90	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_586_var1	0.051	No mitochondrial presequence	61(MPP), 62(Icp55)	0.148	39-43,44-48,53-57,62-66	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_485_var1	0.039	No mitochondrial presequence	16(MPP)	0.000	23-27,83-87	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_526_var1	0.047	No mitochondrial presequence	25(MPP)	0.120		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_491_var1	0.038	No mitochondrial presequence	57(MPP)	0.053	54-58	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_476_var1	0.156	No mitochondrial presequence	61(MPP)	0.115	52-56,66-70,80-84	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
