<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_3_172_var1	0.002	No mitochondrial presequence	62(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_110_var1	0.193	No mitochondrial presequence	20(MPP)	0.250		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_070_var1	0.122	No mitochondrial presequence	31(MPP)	0.065	7-11	6-15-high	-	-	-	-	7-12	-	-	10-15	-	-	-	-	-	-	
synMTS_3_175_var1	0.149	No mitochondrial presequence	15(MPP)	0.200	6-10,86-90,90-94	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_155_var1	0.389	Possessing mitochondrial presequence	42(MPP)	0.262	96-100	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_107_var1	0.179	No mitochondrial presequence	39(MPP)	0.154	25-29,56-60,81-85,94-98	1-10-low	-	-	-	-	25-30	-	-	-	-	-	-	-	-	-	
synMTS_3_090_var1	0.028	No mitochondrial presequence	31(MPP)	0.065	25-29,60-64	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_064_var1	0.015	No mitochondrial presequence	50(MPP)	0.120	31-35,47-51,71-75	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_135_var1	0.183	No mitochondrial presequence	21(MPP)	0.333	12-16,41-45	6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_183_var1	0.107	No mitochondrial presequence	7(MPP)	0.143	42-46	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_138_var1	0.003	No mitochondrial presequence	61(MPP)	0.131	37-41,55-59,58-62	15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_118_var1	0.010	No mitochondrial presequence	15(MPP)	0.067	77-81	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_164_var1	0.008	No mitochondrial presequence	61(MPP)	0.131	28-32,58-62	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_013_var1	0.137	No mitochondrial presequence	57(MPP), 58(Icp55)	0.175		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_052_var1	0.082	No mitochondrial presequence	39(MPP)	0.103	30-34,49-53	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_191_var1	0.171	No mitochondrial presequence	38(MPP)	0.132	64-68,81-85	2-11-low	-	-	-	-	-	20-25	-	-	-	19-24	-	-	-	-	
synMTS_3_182_var1	0.092	No mitochondrial presequence	33(MPP)	0.273	93-97	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_149_var1	0.136	No mitochondrial presequence	10(MPP)	0.400	1-5,14-18,21-25	16-25-high	-	-	-	-	21-26	-	-	-	-	-	-	-	-	-	
synMTS_3_010_var1	0.174	No mitochondrial presequence	42(MPP)	0.214	1-5,96-100	20-29-high	-	-	-	-	1-6	-	-	-	-	-	-	-	-	-	
synMTS_3_015_var1	0.009	No mitochondrial presequence	47(MPP)	0.213		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_069_var1	0.076	No mitochondrial presequence	63(MPP)	0.143	14-18,28-32	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_042_var1	0.481	Possessing mitochondrial presequence	26(MPP)	0.269		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_032_var1	0.601	Possessing mitochondrial presequence	51(MPP)	0.216		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_065_var1	0.050	No mitochondrial presequence	45(MPP)	0.067	4-8,23-27,70-74,73-77,78-82,88-92	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_086_var1	0.262	No mitochondrial presequence	7(MPP)	0.571	71-75,79-83	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_043_var1	0.014	No mitochondrial presequence	14(MPP)	0.143		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_134_var1	0.293	No mitochondrial presequence	17(MPP)	0.353	43-47	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_040_var1	0.078	No mitochondrial presequence	77(MPP)	0.104	7-11,12-16,75-79,95-99	7-16-high	-	-	-	-	-	-	-	-	10-15	-	-	-	-	-	
synMTS_3_195_var1	0.015	No mitochondrial presequence	41(MPP)	0.122		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_023_var1	0.015	No mitochondrial presequence	33(MPP), 34(Icp55)	-0.061	30-34,56-60	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_098_var1	0.075	No mitochondrial presequence	58(MPP)	0.121	81-85	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_089_var1	0.008	No mitochondrial presequence	53(MPP)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_012_var1	0.008	No mitochondrial presequence	18(MPP)	0.000		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_145_var1	0.018	No mitochondrial presequence	17(MPP)	0.000	24-28,43-47,92-96	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_154_var1	0.179	No mitochondrial presequence	23(MPP)	0.174	5-9,35-39,44-48	1-10-low	-	-	-	-	-	-	-	-	3-8	-	-	-	-	-	
synMTS_3_121_var1	0.069	No mitochondrial presequence	17(MPP)	0.000		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_035_var1	0.036	No mitochondrial presequence	33(MPP)	0.121	22-26,64-68	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_187_var1	0.029	No mitochondrial presequence	33(MPP)	0.030	66-70,69-73,76-80	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_162_var1	0.040	No mitochondrial presequence	38(MPP)	0.132	4-8	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_126_var1	0.026	No mitochondrial presequence	45(MPP)	0.111	15-19,90-94	18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_190_var1	0.038	No mitochondrial presequence	40(MPP)	0.250	2-6,38-42,94-98	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_004_var1	0.010	No mitochondrial presequence	45(MPP)	0.089	2-6	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_156_var1	0.003	No mitochondrial presequence	36(MPP)	0.000	64-68	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_168_var1	0.145	No mitochondrial presequence	33(MPP)	0.182	21-25,64-68,90-94	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_027_var1	0.053	No mitochondrial presequence	73(MPP)	0.096	20-24,32-36	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_014_var1	0.073	No mitochondrial presequence	22(MPP)	0.091		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_114_var1	0.124	No mitochondrial presequence	40(MPP)	0.075	7-11,20-24,45-49,92-96	3-12-high	-	-	8-13	-	7-12	-	-	-	-	-	-	-	-	-	
synMTS_3_031_var1	0.054	No mitochondrial presequence	35(MPP)	0.114	16-20,27-31	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_028_var1	0.247	No mitochondrial presequence	12(MPP)	0.083	9-13	6-15-high	-	-	-	-	-	-	-	-	-	-	-	8-13	9-14	-	
synMTS_3_119_var1	0.031	No mitochondrial presequence	19(MPP)	0.053	1-5	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_099_var1	0.333	No mitochondrial presequence	30(MPP)	0.133	82-86	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_147_var1	0.131	No mitochondrial presequence	66(MPP)	0.136	44-48	8-19-low	-	22-27	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_108_var1	0.045	No mitochondrial presequence	76(MPP)	0.066	9-13,79-83	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_030_var1	0.023	No mitochondrial presequence	20(MPP)	0.050	58-62,80-84	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_123_var1	0.027	No mitochondrial presequence	39(MPP)	0.051		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_160_var1	0.059	No mitochondrial presequence	41(MPP), 42(Icp55)	0.146	9-13,61-65	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_003_var1	0.002	No mitochondrial presequence	24(MPP)	0.000		6-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_171_var1	0.136	No mitochondrial presequence	45(MPP)	0.200	2-6	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_053_var1	0.004	No mitochondrial presequence	62(MPP), 63(Icp55)	0.097	15-19,60-64	15-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_066_var1	0.031	No mitochondrial presequence	14(MPP)	0.214		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_029_var1	0.023	No mitochondrial presequence	12(MPP)	-0.167	19-23,40-44,92-96	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_144_var1	0.079	No mitochondrial presequence	56(MPP)	0.071	7-11,30-34,53-57	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_200_var1	0.051	No mitochondrial presequence	25(MPP)	0.080		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_058_var1	0.053	No mitochondrial presequence	65(MPP), 66(Icp55)	0.138		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_159_var1	0.111	No mitochondrial presequence	26(MPP)	0.077	1-5,78-82	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_068_var1	0.038	No mitochondrial presequence	40(MPP)	0.250	94-98	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_194_var1	0.151	No mitochondrial presequence	15(MPP)	0.067		8-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_174_var1	0.008	No mitochondrial presequence	16(MPP)	0.062	6-10,32-36	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_170_var1	0.063	No mitochondrial presequence	45(MPP)	0.200	42-46	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_033_var1	0.053	No mitochondrial presequence	44(MPP)	0.205	14-18,41-45	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_017_var1	0.071	No mitochondrial presequence	48(MPP)	0.104	56-60,88-92,91-95	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_037_var1	0.042	No mitochondrial presequence	25(MPP)	0.160	23-27,92-96	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_094_var1	0.009	No mitochondrial presequence	30(MPP)	0.000	8-12,16-20,63-67	8-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_148_var1	0.123	No mitochondrial presequence	37(MPP)	0.270	17-21,28-32	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_009_var1	0.209	No mitochondrial presequence	11(MPP)	0.182	1-5,18-22,46-50	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_197_var1	0.091	No mitochondrial presequence	57(MPP)	0.158	17-21,28-32,54-58	16-28-high	-	-	-	-	-	-	-	-	15-20	-	14-19	-	-	-	
synMTS_3_152_var1	0.136	No mitochondrial presequence	44(MPP)	0.227	5-9	19-30-high	-	-	-	-	-	8-13	-	-	-	-	-	-	-	-	
synMTS_3_047_var1	0.012	No mitochondrial presequence	7(MPP), 8(Icp55)	0.000	21-25,24-28,53-57	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_081_var1	0.162	No mitochondrial presequence	15(MPP)	0.133	31-35	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_124_var1	0.079	No mitochondrial presequence	33(MPP)	0.121	34-38,55-59,77-81	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_146_var1	0.054	No mitochondrial presequence	30(MPP)	0.233		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_177_var1	0.157	No mitochondrial presequence	36(MPP), 37(Icp55)	0.167	1-5,33-37	21-30-high	-	-	-	-	1-6	-	-	-	-	-	-	-	-	-	
synMTS_3_079_var1	0.040	No mitochondrial presequence	24(MPP)	0.125	6-10,27-31,36-40	1-10-low	-	-	-	-	-	-	-	-	-	-	-	5-10	-	-	
synMTS_3_188_var1	0.064	No mitochondrial presequence	68(MPP)	0.132		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_018_var1	0.069	No mitochondrial presequence	50(MPP)	0.180	32-36,35-39,39-43	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_105_var1	0.019	No mitochondrial presequence	61(MPP)	0.049	65-69	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_131_var1	0.011	No mitochondrial presequence	11(MPP)	0.273	25-29,31-35	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_006_var1	0.042	No mitochondrial presequence	66(MPP)	0.076	89-93	12-21-low	-	-	-	-	-	-	-	-	-	1-6	-	-	-	-	
synMTS_3_158_var1	0.055	No mitochondrial presequence	61(MPP)	0.098	88-92	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_151_var1	0.197	No mitochondrial presequence	25(MPP)	0.280		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_198_var1	0.057	No mitochondrial presequence	64(MPP)	0.109	45-49	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_054_var1	0.147	No mitochondrial presequence	61(MPP)	0.082		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_077_var1	0.171	No mitochondrial presequence	48(MPP)	0.167	27-31,45-49	6-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_150_var1	0.021	No mitochondrial presequence	31(MPP)	0.194		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_166_var1	0.060	No mitochondrial presequence	30(MPP)	0.233		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_196_var1	0.008	No mitochondrial presequence	26(MPP)	-0.077	44-48,63-67,66-70	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_137_var1	0.040	No mitochondrial presequence	15(MPP)	0.267	50-54	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_021_var1	0.034	No mitochondrial presequence	47(MPP)	0.085	61-65,84-88	1-10-high	-	-	-	-	-	-	-	-	-	-	10-15	-	-	-	
synMTS_3_111_var1	0.146	No mitochondrial presequence	45(MPP)	0.133	22-26	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_130_var1	0.140	No mitochondrial presequence	71(MPP)	0.113	17-21,50-54	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_165_var1	0.006	No mitochondrial presequence	39(MPP)	0.256	93-97	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_115_var1	0.048	No mitochondrial presequence	47(MPP)	0.085	44-48	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_055_var1	0.038	No mitochondrial presequence	12(MPP)	0.083	53-57,56-60,62-66	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_096_var1	0.073	No mitochondrial presequence	20(MPP)	0.350	14-18,80-84	1-11-high	-	-	-	-	14-19	-	-	-	-	-	-	-	-	-	
synMTS_3_061_var1	0.002	No mitochondrial presequence	39(MPP)	0.128	92-96	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_080_var1	0.131	No mitochondrial presequence	14(MPP)	0.214	50-54	4-13-high	-	-	-	-	-	3-8	-	-	-	2-7	-	-	-	-	
synMTS_3_132_var1	0.298	No mitochondrial presequence	19(MPP), 27(Oct1)	0.211		20-29-high	-	-	-	-	-	-	-	-	-	-	7-12	-	-	-	
synMTS_3_082_var1	0.778	Possessing mitochondrial presequence	28(MPP), 29(Icp55)	0.179	32-36,55-59	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_071_var1	0.042	No mitochondrial presequence	20(MPP)	0.100	96-100	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_103_var1	0.642	Possessing mitochondrial presequence	44(MPP)	0.250	2-6	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_051_var1	0.026	No mitochondrial presequence	39(MPP)	0.026		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_016_var1	0.144	No mitochondrial presequence	42(MPP)	0.095	69-73	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_062_var1	0.048	No mitochondrial presequence	6(MPP)	0.333		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_020_var1	0.030	No mitochondrial presequence	22(MPP)	-0.091	23-27	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_192_var1	0.076	No mitochondrial presequence	7(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_184_var1	0.086	No mitochondrial presequence	26(MPP)	0.077	10-14	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_169_var1	0.161	No mitochondrial presequence	50(MPP)	0.180		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_048_var1	0.056	No mitochondrial presequence	12(MPP)	0.250	57-61	7-16-high	13-18	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_063_var1	0.056	No mitochondrial presequence	43(MPP), 44(Icp55)	0.093	40-44,46-50,88-92	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_038_var1	0.012	No mitochondrial presequence	51(MPP)	0.176		21-30-low	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_3_039_var1	0.077	No mitochondrial presequence	81(MPP)	0.136	15-19,92-96	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_083_var1	0.009	No mitochondrial presequence	22(MPP)	0.091	20-24	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_112_var1	0.041	No mitochondrial presequence	41(MPP)	0.049	32-36,80-84	6-15-low	-	-	9-14	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_106_var1	0.146	No mitochondrial presequence	80(MPP)	0.125	17-21	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_193_var1	0.202	No mitochondrial presequence	74(MPP)	0.108	83-87	8-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_117_var1	0.133	No mitochondrial presequence	53(MPP)	0.170	3-7	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_036_var1	0.069	No mitochondrial presequence	31(MPP)	0.097	12-16	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_143_var1	0.159	No mitochondrial presequence	33(MPP)	0.121	9-13,30-34,51-55	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_011_var1	0.026	No mitochondrial presequence	45(MPP)	0.244		1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_109_var1	0.029	No mitochondrial presequence	63(MPP)	0.143		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_100_var1	0.010	No mitochondrial presequence	30(MPP)	0.167	42-46,72-76,86-90	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_050_var1	0.154	No mitochondrial presequence	16(MPP)	0.188		13-22-high	-	-	-	-	-	-	-	-	-	-	5-10	-	-	-	
synMTS_3_059_var1	0.027	No mitochondrial presequence	8(MPP)	0.375		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_127_var1	0.085	No mitochondrial presequence	13(MPP)	0.231	50-54	21-30-low	-	-	-	4-9	-	-	-	-	-	-	-	-	-	-	
synMTS_3_022_var1	0.097	No mitochondrial presequence	15(MPP)	0.067	1-5,50-54	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_102_var1	0.035	No mitochondrial presequence	21(MPP)	0.048	24-28,43-47	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_186_var1	0.592	Possessing mitochondrial presequence	34(MPP)	0.118	72-76	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_163_var1	0.011	No mitochondrial presequence	53(MPP)	0.132	56-60	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_129_var1	0.038	No mitochondrial presequence	47(MPP)	0.191	27-31,31-35	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_176_var1	0.736	Possessing mitochondrial presequence	48(MPP)	0.188		1-10-low	-	-	-	-	-	-	14-19	-	-	13-18	-	-	-	-	
synMTS_3_113_var1	0.296	No mitochondrial presequence	30(MPP)	0.200	27-31	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_178_var1	0.014	No mitochondrial presequence	32(MPP)	0.125	16-20	1-10-low	-	-	-	-	-	-	-	-	14-19	-	-	-	-	-	
synMTS_3_056_var1	0.001	No mitochondrial presequence	89(MPP)	0.112		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_181_var1	0.173	No mitochondrial presequence	13(MPP)	0.077	44-48,49-53	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_189_var1	0.441	Possessing mitochondrial presequence	12(MPP)	0.333		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_120_var1	0.182	No mitochondrial presequence	14(MPP)	0.143	65-69	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_074_var1	0.224	No mitochondrial presequence	62(MPP)	0.145	59-63,66-70	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_097_var1	0.447	Possessing mitochondrial presequence	49(MPP)	0.184	41-45	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_095_var1	0.112	No mitochondrial presequence	26(MPP)	0.231		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_034_var1	0.100	No mitochondrial presequence	38(MPP)	0.237	35-39,41-45	2-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_072_var1	0.046	No mitochondrial presequence	42(MPP)	0.238	39-43,96-100	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_116_var1	0.040	No mitochondrial presequence	17(MPP)	0.118	40-44,49-53	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_045_var1	0.422	Possessing mitochondrial presequence	25(MPP)	0.280	5-9,8-12,14-18	1-10-high	-	-	-	-	5-10	-	-	-	12-17	-	11-16	-	-	-	
synMTS_3_141_var1	0.013	No mitochondrial presequence	43(MPP)	0.140		14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_085_var1	0.182	No mitochondrial presequence	28(MPP)	0.107	69-73,94-98	12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_008_var1	0.067	No mitochondrial presequence	27(MPP)	0.148	21-25	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_140_var1	0.021	No mitochondrial presequence	47(MPP)	0.170	11-15	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_157_var1	0.014	No mitochondrial presequence	55(MPP)	0.109		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_043_var1	0.490	Possessing mitochondrial presequence	18(MPP)	0.222	15-19	1-10-high	-	-	-	-	-	-	-	-	-	-	-	14-19	-	-	
synMTS_4_076_var1	0.526	Possessing mitochondrial presequence	40(MPP), 41(Icp55)	0.225	16-20,20-24,28-32,32-36,37-41,60-64,68-72,72-76,93-97	15-24-high	-	-	-	-	-	-	-	-	14-19,23-28	-	-	-	-	-	
synMTS_4_140_var1	0.459	Possessing mitochondrial presequence	24(MPP)	0.250	7-11,10-14	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_163_var1	0.202	No mitochondrial presequence	33(MPP)	0.242	40-44	6-15-high	-	-	-	-	-	24-29	-	-	-	-	-	-	-	23-28	
synMTS_4_104_var1	0.562	Possessing mitochondrial presequence	31(MPP)	0.226	12-16,54-58,57-61,85-89	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_004_var1	0.822	Possessing mitochondrial presequence	7(MPP)	0.143	4-8,37-41,58-62,71-75,74-78,89-93	17-26-high	-	-	-	-	-	19-24	-	-	-	-	-	-	-	18-23	
synMTS_4_199_var1	0.324	No mitochondrial presequence	61(MPP)	0.246	70-74	21-30-low	-	-	-	-	-	3-8	-	-	-	2-7	-	-	-	-	
synMTS_4_107_var1	0.389	Possessing mitochondrial presequence	14(MPP)	0.214	4-8,8-12,16-20,43-47,46-50,74-78,79-83,89-93,93-97	4-13-high	-	-	-	-	8-13	20-25	-	-	-	19-24	-	-	-	-	
synMTS_4_117_var1	0.770	Possessing mitochondrial presequence	50(MPP)	0.240	3-7,31-35,66-70,74-78	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_139_var1	0.089	No mitochondrial presequence	30(MPP)	0.233	27-31,31-35,53-57,60-64,64-68	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_105_var1	0.564	Possessing mitochondrial presequence	19(MPP)	0.211	76-80	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_038_var1	0.652	Possessing mitochondrial presequence	19(MPP)	0.211	67-71	21-30-high	-	21-26	-	23-28	-	-	-	-	-	-	-	-	-	-	
synMTS_4_114_var1	0.477	Possessing mitochondrial presequence	15(MPP)	0.200		6-15-high	-	-	5-10	-	-	-	-	-	-	-	-	-	-	-	
