<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_3_443_mmf1	0.197	No mitochondrial presequence	73(MPP)	0.178		13-22-high	-	-	-	-	-	-	-	-	-	11-16	-	-	-	-	
synMTS_3_444_mmf1	0.318	No mitochondrial presequence	58(MPP)	0.241	37-41	2-14-high	-	-	-	-	-	-	-	-	-	1-6	13-18	-	-	-	
synMTS_3_445_mmf1	0.026	No mitochondrial presequence	90(MPP)	0.100	18-22,41-45	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_446_mmf1	0.079	No mitochondrial presequence	95(MPP)	0.126		1-10-low	-	-	-	-	-	-	-	-	9-14	-	-	-	-	-	
synMTS_3_447_mmf1	0.006	No mitochondrial presequence	6(MPP)	0.000	49-53,73-77,87-91	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_448_mmf1	0.011	No mitochondrial presequence	87(MPP)	0.115	48-52	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_449_mmf1	0.008	No mitochondrial presequence	78(MPP)	0.026		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_450_mmf1	0.093	No mitochondrial presequence	86(MPP)	0.093	18-22	4-13-high	-	-	-	-	-	-	-	-	-	-	-	17-22	-	-	
synMTS_3_451_mmf1	0.009	No mitochondrial presequence	68(MPP)	0.191	19-23,43-47	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_452_mmf1	0.005	No mitochondrial presequence	42(MPP), 43(Icp55)	0.024		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_453_mmf1	0.006	No mitochondrial presequence	66(MPP)	0.197	47-51	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_454_mmf1	0.034	No mitochondrial presequence	14(MPP), 15(Icp55)	0.071	83-87	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_455_mmf1	0.048	No mitochondrial presequence	57(MPP)	0.228	9-13	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_456_mmf1	0.003	No mitochondrial presequence	95(MPP)	0.137	74-78	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_457_mmf1	0.019	No mitochondrial presequence	82(MPP)	0.110	73-77,79-83	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_458_mmf1	0.017	No mitochondrial presequence	14(MPP)	-0.071	57-61	18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_459_mmf1	0.003	No mitochondrial presequence	58(MPP)	0.224		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_460_mmf1	0.012	No mitochondrial presequence	74(MPP)	0.176	35-39	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_461_mmf1	0.045	No mitochondrial presequence	4(MPP)	0.500	55-59,75-79,81-85	13-22-high	20-25	4-9	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_462_mmf1	0.064	No mitochondrial presequence	94(MPP)	0.160	13-17	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_463_mmf1	0.063	No mitochondrial presequence	29(MPP), 30(Icp55)	0.241	6-10,12-16,45-49,60-64	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_464_mmf1	0.015	No mitochondrial presequence	72(MPP)	0.125	40-44	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_465_mmf1	0.052	No mitochondrial presequence	88(MPP)	0.125	86-90	8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_466_mmf1	0.041	No mitochondrial presequence	83(MPP)	0.169	62-66	16-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_467_mmf1	0.006	No mitochondrial presequence	5(MPP)	-0.600	59-63,62-66	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_468_mmf1	0.022	No mitochondrial presequence	38(MPP)	0.053		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_469_mmf1	0.052	No mitochondrial presequence	71(MPP)	0.197	20-24,25-29,41-45	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_470_mmf1	0.036	No mitochondrial presequence	59(MPP)	0.237	30-34	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_471_mmf1	0.001	No mitochondrial presequence	79(MPP)	0.165		1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_472_mmf1	0.044	No mitochondrial presequence	91(MPP)	0.154	70-74	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_473_mmf1	0.091	No mitochondrial presequence	95(MPP)	0.105	2-6,54-58,93-97	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_474_mmf1	0.050	No mitochondrial presequence	84(MPP)	0.167		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_475_mmf1	0.104	No mitochondrial presequence	91(MPP)	0.154		19-28-high	-	23-28	-	-	-	21-26	-	-	-	20-25	-	-	-	-	
synMTS_3_476_mmf1	0.093	No mitochondrial presequence	82(MPP)	0.122	52-56,66-70,80-84	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_477_mmf1	0.032	No mitochondrial presequence	88(MPP)	0.102	3-7,56-60	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	3-8	-	
synMTS_3_478_mmf1	0.003	No mitochondrial presequence	95(MPP)	0.116	59-63,87-91	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_479_mmf1	0.001	No mitochondrial presequence	20(MPP)	0.250		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_480_mmf1	0.044	No mitochondrial presequence	94(MPP)	0.106	13-17	5-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_481_mmf1	0.004	No mitochondrial presequence	60(MPP)	0.117	36-40,52-56	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_482_mmf1	0.024	No mitochondrial presequence	85(MPP)	0.153	32-36,47-51	11-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_483_mmf1	0.020	No mitochondrial presequence	80(MPP)	0.113	45-49	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_484_mmf1	0.029	No mitochondrial presequence	63(MPP)	0.238	44-48	13-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_485_mmf1	0.012	No mitochondrial presequence	14(MPP)	-0.071	23-27,83-87	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_486_mmf1	0.037	No mitochondrial presequence	62(MPP)	0.210		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_487_mmf1	0.020	No mitochondrial presequence	91(MPP)	0.121	19-23,81-85,88-92	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_488_mmf1	0.063	No mitochondrial presequence	79(MPP)	0.127	63-67,72-76	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_489_mmf1	0.047	No mitochondrial presequence	36(MPP), 37(Icp55)	0.167	1-5,31-35	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_490_mmf1	0.007	No mitochondrial presequence	66(MPP)	0.152	43-47	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_491_mmf1	0.024	No mitochondrial presequence	93(MPP)	0.118	54-58	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_492_mmf1	0.006	No mitochondrial presequence	67(MPP), 68(Icp55)	0.134		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_493_mmf1	0.023	No mitochondrial presequence	91(MPP)	0.154	7-11,55-59	6-15-high	-	-	-	-	7-12	-	-	-	-	-	-	-	-	-	
synMTS_3_494_mmf1	0.112	No mitochondrial presequence	87(MPP)	0.149	27-31,62-66	10-19-low	-	-	-	-	-	-	-	4-9	-	-	-	-	-	-	
synMTS_3_495_mmf1	0.059	No mitochondrial presequence	58(MPP)	0.224		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_496_mmf1	0.252	No mitochondrial presequence	58(MPP)	0.241	9-13	21-30-high	-	-	-	-	9-14	-	20-25	25-30	-	19-24,24-29	-	-	-	-	
synMTS_3_497_mmf1	0.035	No mitochondrial presequence	75(MPP)	0.187		4-13-high	-	-	-	-	-	-	-	-	-	-	23-28	-	-	-	
synMTS_3_498_mmf1	0.002	No mitochondrial presequence	92(MPP)	0.109		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_499_mmf1	0.095	No mitochondrial presequence	82(MPP)	0.134	47-51,73-77	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_500_mmf1	0.036	No mitochondrial presequence	76(MPP)	0.171		12-23-high	-	-	-	-	-	-	-	-	-	-	1-6	-	-	-	
synMTS_3_501_mmf1	0.018	No mitochondrial presequence	24(MPP)	0.083	11-15,32-36	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_502_mmf1	0.019	No mitochondrial presequence	44(MPP)	0.205	6-10,18-22,62-66	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_503_mmf1	0.003	No mitochondrial presequence	94(MPP)	0.117	39-43,50-54	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_504_mmf1	0.015	No mitochondrial presequence	79(MPP)	0.165		1-13-low	-	-	-	-	-	-	-	-	-	-	22-27	-	-	-	
synMTS_3_505_mmf1	0.035	No mitochondrial presequence	60(MPP)	0.167	25-29,57-61	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_506_mmf1	0.098	No mitochondrial presequence	82(MPP)	0.122	37-41,73-77,76-80,79-83	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_507_mmf1	0.014	No mitochondrial presequence	22(MPP)	0.091	32-36,62-66,96-100	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_508_mmf1	0.020	No mitochondrial presequence	5(MPP)	0.000	93-97	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_509_mmf1	0.009	No mitochondrial presequence	81(MPP)	0.111	78-82	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_510_mmf1	0.026	No mitochondrial presequence	21(MPP)	0.048	9-13,26-30,36-40,40-44	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_511_mmf1	0.008	No mitochondrial presequence	62(MPP)	0.161	49-53	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_512_mmf1	0.111	No mitochondrial presequence	95(MPP)	0.105	11-15,93-97	3-15-high	-	-	-	-	-	-	-	-	-	2-7	-	-	-	-	
synMTS_3_513_mmf1	0.013	No mitochondrial presequence	10(MPP)	-0.100	17-21	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_514_mmf1	0.046	No mitochondrial presequence	64(MPP)	0.203	5-9	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_515_mmf1	0.011	No mitochondrial presequence	84(MPP)	0.143		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_516_mmf1	0.009	No mitochondrial presequence	77(MPP)	0.117	31-35,42-46	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_517_mmf1	0.024	No mitochondrial presequence	23(MPP)	0.174		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_518_mmf1	0.018	No mitochondrial presequence	77(MPP)	0.169	57-61	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_519_mmf1	0.025	No mitochondrial presequence	81(MPP), 82(Icp55)	0.086		15-25-high	-	-	-	-	-	5-10	-	-	-	4-9	-	-	-	-	
synMTS_3_520_mmf1	0.004	No mitochondrial presequence	89(MPP)	0.101	42-46	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_521_mmf1	0.035	No mitochondrial presequence	84(MPP)	0.167	18-22,29-33	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_522_mmf1	0.301	No mitochondrial presequence	71(MPP)	0.183	1-5	1-10-high	-	-	-	-	-	-	-	-	6-11	-	5-10	-	-	-	
synMTS_3_523_mmf1	0.129	No mitochondrial presequence	65(MPP)	0.185	8-12	19-28-high	-	-	-	-	-	-	22-27	-	-	-	-	-	-	-	
synMTS_3_524_mmf1	0.002	No mitochondrial presequence	95(MPP)	0.116	40-44,65-69	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_525_mmf1	0.059	No mitochondrial presequence	83(MPP)	0.120	3-7	2-11-high	-	-	-	-	3-8	-	-	-	-	-	-	-	-	-	
synMTS_3_526_mmf1	0.035	No mitochondrial presequence	69(MPP)	0.145		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_527_mmf1	0.007	No mitochondrial presequence	57(MPP)	0.105	50-54	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_528_mmf1	0.050	No mitochondrial presequence	92(MPP)	0.109	1-5,49-53,55-59,61-65	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_529_mmf1	0.008	No mitochondrial presequence	17(MPP)	-0.059	59-63	12-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_530_mmf1	0.046	No mitochondrial presequence	63(MPP)	0.222		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_531_mmf1	0.006	No mitochondrial presequence	85(MPP)	0.118	54-58,60-64	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_532_mmf1	0.044	No mitochondrial presequence	10(MPP)	0.000	24-28,35-39,64-68,95-99	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_533_mmf1	0.058	No mitochondrial presequence	67(MPP)	0.209	40-44,47-51	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_534_mmf1	0.036	No mitochondrial presequence	78(MPP)	0.179		15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_535_mmf1	0.053	No mitochondrial presequence	91(MPP)	0.154	14-18	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	14-19	-	
synMTS_3_536_mmf1	0.055	No mitochondrial presequence	70(MPP)	0.186	46-50,49-53	21-30-high	-	-	-	-	-	-	-	-	-	-	25-30	-	-	-	
synMTS_3_537_mmf1	0.039	No mitochondrial presequence	93(MPP)	0.151	1-5	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_538_mmf1	0.022	No mitochondrial presequence	86(MPP)	0.151		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_539_mmf1	0.056	No mitochondrial presequence	81(MPP)	0.123	33-37	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_540_mmf1	0.030	No mitochondrial presequence	79(MPP)	0.127	68-72	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_541_mmf1	0.007	No mitochondrial presequence	25(MPP)	-0.080		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_542_mmf1	0.008	No mitochondrial presequence	71(MPP)	0.183	39-43,45-49	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_543_mmf1	0.086	No mitochondrial presequence	57(MPP)	0.211	15-19,20-24	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_544_mmf1	0.037	No mitochondrial presequence	82(MPP)	0.159		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_545_mmf1	0.002	No mitochondrial presequence	19(MPP)	0.263	90-94,94-98	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_546_mmf1	0.011	No mitochondrial presequence	79(MPP)	0.165	52-56	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_547_mmf1	0.005	No mitochondrial presequence	84(MPP)	0.155	64-68	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_548_mmf1	0.020	No mitochondrial presequence	85(MPP)	0.153	36-40	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_549_mmf1	0.045	No mitochondrial presequence	65(MPP)	0.154		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_550_mmf1	0.006	No mitochondrial presequence	85(MPP)	0.141	29-33,34-38	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_551_mmf1	0.014	No mitochondrial presequence	87(MPP)	0.115	30-34	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_552_mmf1	0.020	No mitochondrial presequence	93(MPP)	0.151	5-9	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_553_mmf1	0.009	No mitochondrial presequence	81(MPP)	0.160		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_554_mmf1	0.009	No mitochondrial presequence	25(MPP)	0.160		2-11-high	-	20-25	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_555_mmf1	0.046	No mitochondrial presequence	63(MPP)	0.206	11-15	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_556_mmf1	0.003	No mitochondrial presequence	7(MPP)	-0.143	17-21,67-71,71-75,93-97	12-21-low	-	-	-	-	-	-	-	-	-	-	-	16-21	-	-	
synMTS_3_557_mmf1	0.052	No mitochondrial presequence	64(MPP)	0.188	14-18,17-21	17-26-high	-	-	-	-	-	-	-	-	12-17	-	-	-	-	-	
synMTS_3_558_mmf1	0.033	No mitochondrial presequence	83(MPP)	0.157	39-43	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_559_mmf1	0.023	No mitochondrial presequence	25(MPP)	0.080	45-49	2-11-low	-	-	-	1-6	-	-	-	-	-	-	-	-	-	-	
synMTS_3_560_mmf1	0.118	No mitochondrial presequence	82(MPP)	0.171		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_561_mmf1	0.039	No mitochondrial presequence	95(MPP)	0.105	6-10	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_562_mmf1	0.013	No mitochondrial presequence	66(MPP)	0.197	18-22,45-49	18-28-high	-	-	-	-	18-23	-	-	-	-	-	-	-	-	-	
synMTS_3_563_mmf1	0.063	No mitochondrial presequence	69(MPP)	0.188	49-53	13-22-high	-	-	-	23-28	-	-	-	-	-	-	-	-	-	-	
synMTS_3_564_mmf1	0.008	No mitochondrial presequence	71(MPP)	0.169	37-41	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_565_mmf1	0.008	No mitochondrial presequence	82(MPP)	0.110		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_566_mmf1	0.063	No mitochondrial presequence	77(MPP)	0.169	32-36	1-10-high	-	12-17	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_567_mmf1	0.032	No mitochondrial presequence	82(MPP)	0.110	7-11,12-16	6-15-high	-	-	-	-	-	-	-	-	10-15	-	-	-	-	-	
synMTS_3_568_mmf1	0.005	No mitochondrial presequence	46(MPP)	0.130		12-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_569_mmf1	0.384	No mitochondrial presequence	52(MPP)	0.192	42-46	10-19-high	-	-	-	-	-	13-18	-	-	-	-	-	-	-	12-17	
synMTS_3_570_mmf1	0.029	No mitochondrial presequence	65(MPP)	0.215	16-20	11-20-high	-	-	-	-	16-21	-	-	-	-	-	-	-	-	-	
synMTS_3_571_mmf1	0.002	No mitochondrial presequence	40(MPP)	0.075	51-55,63-67,73-77,95-99	12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_572_mmf1	0.004	No mitochondrial presequence	27(MPP)	0.148	89-93	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_573_mmf1	0.007	No mitochondrial presequence	82(MPP), 83(Icp55)	0.134	44-48,65-69,69-73	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_574_mmf1	0.073	No mitochondrial presequence	92(MPP)	0.098	21-25,61-65,77-81	20-29-high	-	-	-	-	-	11-16	-	-	-	-	-	-	-	10-15	
synMTS_3_575_mmf1	0.006	No mitochondrial presequence	80(MPP)	0.125	27-31,46-50	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_576_mmf1	0.001	No mitochondrial presequence	69(MPP)	0.188	33-37,39-43	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_577_mmf1	0.008	No mitochondrial presequence	35(MPP)	0.000		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_578_mmf1	0.024	No mitochondrial presequence	58(MPP)	0.224	38-42	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_579_mmf1	0.033	No mitochondrial presequence	93(MPP)	0.118		1-11-low	-	-	-	-	-	-	-	-	13-18	-	-	-	-	-	
synMTS_3_580_mmf1	0.032	No mitochondrial presequence	91(MPP)	0.165		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_581_mmf1	0.064	No mitochondrial presequence	85(MPP)	0.153		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_582_mmf1	0.369	No mitochondrial presequence	69(MPP)	0.203	4-8,29-33,49-53	3-15-high	-	-	-	-	-	-	-	-	2-7	-	1-6	-	-	-	
synMTS_3_583_mmf1	0.037	No mitochondrial presequence	61(MPP)	0.213	2-6,31-35	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_584_mmf1	0.043	No mitochondrial presequence	95(MPP)	0.105		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_585_mmf1	0.042	No mitochondrial presequence	90(MPP)	0.144		19-29-high	-	-	-	-	-	-	25-30	-	-	-	-	-	-	-	
synMTS_3_586_mmf1	0.048	No mitochondrial presequence	82(MPP)	0.171	39-43,44-48,53-57,62-66	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_587_mmf1	0.065	No mitochondrial presequence	61(MPP)	0.246	40-44	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_588_mmf1	0.025	No mitochondrial presequence	69(MPP)	0.203	38-42,50-54	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_589_mmf1	0.026	No mitochondrial presequence	6(MPP)	-0.333	18-22,38-42	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_590_mmf1	0.238	No mitochondrial presequence	95(MPP)	0.147	10-14,17-21,21-25,51-55	12-21-high	-	-	-	-	-	-	-	-	-	-	-	9-14	10-15	-	
synMTS_3_591_mmf1	0.054	No mitochondrial presequence	73(MPP)	0.192		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_592_mmf1	0.050	No mitochondrial presequence	64(MPP)	0.219		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_593_mmf1	0.013	No mitochondrial presequence	27(MPP)	0.185	20-24,89-93,93-97	12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_594_mmf1	0.002	No mitochondrial presequence	41(MPP)	0.073		16-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_595_mmf1	0.023	No mitochondrial presequence	84(MPP)	0.107		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_596_mmf1	0.012	No mitochondrial presequence	29(MPP)	0.207	86-90,94-98	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_597_mmf1	0.057	No mitochondrial presequence	79(MPP)	0.165	14-18	12-21-high	-	-	-	-	14-19	-	-	-	-	-	-	-	-	-	
synMTS_3_598_mmf1	0.049	No mitochondrial presequence	78(MPP)	0.128	16-20,72-76,76-80	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_599_mmf1	0.016	No mitochondrial presequence	85(MPP)	0.106		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_600_mmf1	0.019	No mitochondrial presequence	86(MPP)	0.151	52-56,56-60,66-70	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_401_mmf1	0.102	No mitochondrial presequence	68(MPP)	0.235	9-13,17-21	17-26-high	-	-	-	18-23	9-14	-	-	-	-	-	-	-	-	-	
synMTS_4_402_mmf1	0.099	No mitochondrial presequence	47(MPP)	0.234	4-8,15-19,32-36,35-39,48-52,74-78,83-87	4-15-high	-	-	-	-	4-9	-	-	-	-	-	-	-	-	-	
synMTS_4_403_mmf1	0.142	No mitochondrial presequence	71(MPP)	0.225	18-22,44-48,51-55	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_404_mmf1	0.430	Possessing mitochondrial presequence	88(MPP)	0.250	12-16,24-28,51-55,74-78	6-16-high	-	-	-	-	-	-	-	-	-	-	-	11-16	-	-	
synMTS_4_405_mmf1	0.198	No mitochondrial presequence	61(MPP)	0.230	13-17,18-22,28-32	8-17-low	-	-	-	-	-	-	23-28	-	-	22-27	-	12-17,17-22	-	-	
synMTS_4_406_mmf1	0.221	No mitochondrial presequence	81(MPP)	0.247	8-12,28-32,54-58	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_407_mmf1	0.109	No mitochondrial presequence	60(MPP)	0.250	5-9,10-14	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_408_mmf1	0.356	No mitochondrial presequence	21(MPP), 29(Oct1)	0.238	18-22,52-56,59-63,74-78,88-92	15-24-high	-	8-13	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_409_mmf1	0.034	No mitochondrial presequence	82(MPP)	0.232	16-20,25-29,40-44,43-47,67-71,71-75	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_4_410_mmf1	0.145	No mitochondrial presequence	88(MPP)	0.227	9-13,37-41,47-51,65-69,69-73	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
