<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_3_268_var1	0.020	No mitochondrial presequence	12(MPP)	0.083	32-36,68-72	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_290_var1	0.762	Possessing mitochondrial presequence	40(MPP), 41(Icp55)	0.125	80-84	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_372_var1	0.003	No mitochondrial presequence	45(MPP)	0.222		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_210_var1	0.023	No mitochondrial presequence	49(MPP)	0.082	31-35,84-88	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_369_var1	0.012	No mitochondrial presequence	36(MPP)	0.222	81-85	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_368_var1	0.167	No mitochondrial presequence	71(MPP)	0.113	5-9,16-20,88-92	5-20-high	-	-	-	-	-	-	-	9-14	-	8-13	-	-	-	-	
synMTS_3_230_var1	0.105	No mitochondrial presequence	22(MPP)	0.136	23-27,41-45,63-67	20-29-high	-	-	-	-	23-28	-	-	-	-	-	-	-	-	-	
synMTS_3_203_var1	0.034	No mitochondrial presequence	44(MPP)	0.091	17-21,30-34,77-81	10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_235_var1	0.042	No mitochondrial presequence	77(MPP)	0.143		1-11-low	-	10-15	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_396_var1	0.081	No mitochondrial presequence	19(MPP)	0.368	12-16,51-55	1-12-high	-	-	-	-	-	1-6	-	-	-	-	-	-	-	-	
synMTS_3_313_var1	0.240	No mitochondrial presequence	64(MPP)	0.141	61-65	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_291_var1	0.062	No mitochondrial presequence	44(MPP)	0.045		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_294_var1	0.380	No mitochondrial presequence	13(MPP), 14(Icp55)	0.308	47-51	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_218_var1	0.016	No mitochondrial presequence	89(MPP)	0.079	72-76	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_371_var1	0.055	No mitochondrial presequence	42(MPP)	0.190	14-18	6-18-high	-	-	-	-	-	-	-	-	12-17	-	-	-	-	-	
synMTS_3_286_var1	0.081	No mitochondrial presequence	15(MPP)	0.067	1-5	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_223_var1	0.011	No mitochondrial presequence	33(MPP)	0.091	27-31,30-34	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_350_var1	0.011	No mitochondrial presequence	70(MPP)	0.100	31-35	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_316_var1	0.259	No mitochondrial presequence	24(MPP), 32(Oct1)	0.208	21-25	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_277_var1	0.209	No mitochondrial presequence	32(MPP), 33(Icp55)	0.281	7-11	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_281_var1	0.301	No mitochondrial presequence	43(MPP)	0.256	17-21	12-21-high	-	-	-	-	-	-	-	-	-	-	20-25	-	-	-	
synMTS_3_254_var1	0.048	No mitochondrial presequence	61(MPP)	0.016	79-83,83-87	21-30-high	-	-	-	-	-	-	-	21-26	-	20-25	-	-	-	-	
synMTS_3_283_var1	0.050	No mitochondrial presequence	56(MPP), 57(Icp55)	0.125	1-5,39-43,64-68	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_225_var1	0.067	No mitochondrial presequence	47(MPP)	0.191	8-12	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_336_var1	0.003	No mitochondrial presequence	8(MPP)	0.500	30-34,58-62	9-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_354_var1	0.174	No mitochondrial presequence	17(MPP)	0.059	54-58,90-94	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_318_var1	0.213	No mitochondrial presequence	45(MPP)	0.133	75-79	6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_343_var1	0.056	No mitochondrial presequence	36(MPP), 37(Icp55)	0.139	30-34	6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_264_var1	0.003	No mitochondrial presequence	43(MPP)	-0.023	88-92	4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_367_var1	0.026	No mitochondrial presequence	14(MPP)	0.071		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_390_var1	0.041	No mitochondrial presequence	79(MPP)	0.139	2-6,5-9,9-13	1-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_260_var1	0.830	Possessing mitochondrial presequence	55(MPP)	0.145	17-21,28-32,67-71	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	17-22	-	
synMTS_3_241_var1	0.011	No mitochondrial presequence	19(MPP)	0.158	57-61	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_307_var1	0.041	No mitochondrial presequence	57(MPP)	0.140		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_284_var1	0.025	No mitochondrial presequence	12(MPP)	0.083	15-19	7-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_352_var1	0.046	No mitochondrial presequence	46(MPP)	0.130	62-66,65-69	9-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_229_var1	0.043	No mitochondrial presequence	34(MPP)	0.029	27-31	2-11-low	-	-	-	-	-	-	-	-	25-30	-	-	-	-	-	
synMTS_3_323_var1	0.023	No mitochondrial presequence	41(MPP)	0.171	39-43	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_359_var1	0.088	No mitochondrial presequence	35(MPP)	0.200	24-28,28-32	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_346_var1	0.155	No mitochondrial presequence	23(MPP)	0.174		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_222_var1	0.041	No mitochondrial presequence	41(MPP)	0.122		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_288_var1	0.095	No mitochondrial presequence	34(MPP)	0.206	26-30	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_393_var1	0.257	No mitochondrial presequence	12(MPP)	0.250	26-30,36-40	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_358_var1	0.419	Possessing mitochondrial presequence	52(MPP)	0.058	9-13	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_400_var1	0.075	No mitochondrial presequence	21(MPP)	0.095		16-25-high	-	-	-	-	-	-	-	-	-	-	15-20	-	-	-	
synMTS_3_267_var1	0.003	No mitochondrial presequence	66(MPP)	0.152	60-64	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_360_var1	0.010	No mitochondrial presequence	20(MPP)	0.100	58-62	5-14-low	-	-	-	-	-	-	-	-	-	-	13-18	-	-	-	
synMTS_3_353_var1	0.070	No mitochondrial presequence	29(MPP)	0.207		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_220_var1	0.145	No mitochondrial presequence	33(MPP), 34(Icp55)	0.121	17-21,30-34,89-93	16-25-high	-	-	-	-	-	-	-	-	15-20	-	-	-	-	-	
synMTS_3_309_var1	0.082	No mitochondrial presequence	35(MPP)	0.143	57-61,71-75,76-80	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_315_var1	0.073	No mitochondrial presequence	82(MPP)	0.098	72-76,84-88,88-92	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_300_var1	0.177	No mitochondrial presequence	33(MPP)	0.091	84-88,91-95	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_299_var1	0.151	No mitochondrial presequence	8(MPP)	0.250		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_348_var1	0.045	No mitochondrial presequence	10(MPP)	-0.100	4-8	11-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_320_var1	0.171	No mitochondrial presequence	26(MPP), 27(Icp55)	0.231	45-49	4-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_236_var1	0.127	No mitochondrial presequence	60(MPP)	0.117	75-79,93-97	6-15-low	-	-	-	-	-	-	-	-	-	-	17-22	-	-	-	
synMTS_3_248_var1	0.356	No mitochondrial presequence	30(MPP)	0.200	1-5	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_324_var1	0.031	No mitochondrial presequence	41(MPP)	0.195		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_386_var1	0.299	No mitochondrial presequence	38(MPP), 39(Icp55)	0.184	17-21,76-80	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_379_var1	0.521	Possessing mitochondrial presequence	33(MPP)	0.182	77-81	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_226_var1	0.091	No mitochondrial presequence	70(MPP)	0.100	6-10	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_329_var1	0.032	No mitochondrial presequence	10(MPP)	0.200	60-64	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_279_var1	0.131	No mitochondrial presequence	14(MPP)	0.429		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_211_var1	0.155	No mitochondrial presequence	15(MPP)	0.267		21-30-high	-	-	-	-	-	-	12-17	-	-	-	-	-	-	11-16	
synMTS_3_255_var1	0.175	No mitochondrial presequence	38(MPP)	0.211		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_384_var1	0.143	No mitochondrial presequence	48(MPP)	0.208	21-25,56-60,65-69	21-30-high	-	-	-	-	-	-	-	-	-	-	6-11	-	-	-	
synMTS_3_331_var1	0.454	Possessing mitochondrial presequence	20(MPP)	0.100		3-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_234_var1	0.032	No mitochondrial presequence	12(MPP)	0.000	24-28	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_398_var1	0.051	No mitochondrial presequence	27(MPP)	0.074	66-70	2-12-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_3_257_var1	0.078	No mitochondrial presequence	51(MPP)	0.098	48-52	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_334_var1	0.871	Possessing mitochondrial presequence	10(MPP)	0.400	54-58	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_240_var1	0.197	No mitochondrial presequence	8(MPP)	0.250		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_308_var1	0.024	No mitochondrial presequence	33(MPP)	0.212	30-34,96-100	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_256_var1	0.036	No mitochondrial presequence	29(MPP)	0.172		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_296_var1	0.108	No mitochondrial presequence	75(MPP)	0.107	85-89	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_330_var1	0.074	No mitochondrial presequence	54(MPP), 55(Icp55)	0.130		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_399_var1	0.717	Possessing mitochondrial presequence	70(MPP)	0.129	26-30	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_355_var1	0.531	Possessing mitochondrial presequence	6(MPP)	0.167		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_375_var1	0.005	No mitochondrial presequence	25(MPP)	0.080	33-37,49-53	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_265_var1	0.082	No mitochondrial presequence	23(MPP)	0.217		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_321_var1	0.175	No mitochondrial presequence	39(MPP)	0.231	93-97	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_344_var1	0.035	No mitochondrial presequence	28(MPP)	0.179	28-32,68-72	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_266_var1	0.016	No mitochondrial presequence	6(MPP)	0.500	15-19	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_224_var1	0.006	No mitochondrial presequence	34(MPP)	0.206		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_289_var1	0.207	No mitochondrial presequence	11(MPP)	0.273	2-6,55-59	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_345_var1	0.631	Possessing mitochondrial presequence	29(MPP)	0.241		17-26-high	-	-	-	23-28	-	-	-	-	-	-	-	-	-	-	
synMTS_3_312_var1	0.429	Possessing mitochondrial presequence	31(MPP)	0.161	32-36,68-72	11-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_303_var1	0.042	No mitochondrial presequence	49(MPP)	0.143	74-78	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_206_var1	0.083	No mitochondrial presequence	26(MPP)	0.154	54-58	9-18-high	-	-	-	-	-	-	-	-	-	2-7	-	-	-	-	
synMTS_3_217_var1	0.045	No mitochondrial presequence	7(MPP)	-0.286	96-100	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_270_var1	0.050	No mitochondrial presequence	12(MPP)	0.167	61-65	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_285_var1	0.021	No mitochondrial presequence	44(MPP)	0.091		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_269_var1	0.034	No mitochondrial presequence	9(MPP)	0.333	19-23	7-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_292_var1	0.123	No mitochondrial presequence	14(MPP)	0.143		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_397_var1	0.092	No mitochondrial presequence	34(MPP)	0.029	6-10,32-36,91-95	2-11-high	-	-	-	-	-	-	-	-	-	-	-	5-10	-	-	
synMTS_3_385_var1	0.059	No mitochondrial presequence	27(MPP)	0.037	24-28,33-37	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_380_var1	0.176	No mitochondrial presequence	35(MPP)	0.200		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_280_var1	0.031	No mitochondrial presequence	81(MPP)	0.123	8-12	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_317_var1	0.037	No mitochondrial presequence	39(MPP)	0.128	29-33,56-60,79-83	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_274_var1	0.030	No mitochondrial presequence	53(MPP), 54(Icp55)	0.170	73-77,76-80	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_271_var1	0.001	No mitochondrial presequence	36(MPP)	0.028	95-99	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_259_var1	0.033	No mitochondrial presequence	50(MPP)	0.080	88-92	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_381_var1	0.083	No mitochondrial presequence	17(MPP)	0.235	55-59,70-74	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_216_var1	0.014	No mitochondrial presequence	21(MPP)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_215_var1	0.674	Possessing mitochondrial presequence	30(MPP)	0.233	5-9,19-23	1-12-high	21-26	-	-	-	-	-	-	-	17-22	-	16-21	-	-	-	
synMTS_3_209_var1	0.138	No mitochondrial presequence	36(MPP)	0.194	7-11,46-50	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_250_var1	0.117	No mitochondrial presequence	13(MPP)	0.154	10-14	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_228_var1	0.015	No mitochondrial presequence	12(MPP)	0.083		13-22-low	-	-	-	-	-	-	-	-	-	17-22	-	-	-	-	
synMTS_3_370_var1	0.042	No mitochondrial presequence	77(MPP)	0.143	51-55,65-69	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_376_var1	0.090	No mitochondrial presequence	19(MPP)	0.158		13-22-low	-	-	-	-	-	-	16-21	-	-	-	-	-	-	-	
synMTS_3_377_var1	0.016	No mitochondrial presequence	91(MPP)	0.121	30-34,39-43,89-93	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_219_var1	0.016	No mitochondrial presequence	49(MPP)	0.122		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_245_var1	0.055	No mitochondrial presequence	82(MPP)	0.085		15-25-low	-	-	-	-	-	-	4-9	-	-	3-8	-	-	-	-	
synMTS_3_322_var1	0.002	No mitochondrial presequence	50(MPP)	0.060	91-95	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_332_var1	0.397	Possessing mitochondrial presequence	41(MPP), 42(Icp55)	0.195	3-7,7-11,17-21,31-35,79-83	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_231_var1	0.017	No mitochondrial presequence	59(MPP)	0.034	61-65	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_272_var1	0.190	No mitochondrial presequence	27(MPP)	0.222	55-59	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_227_var1	0.015	No mitochondrial presequence	32(MPP)	0.219	29-33	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_202_var1	0.067	No mitochondrial presequence	17(MPP)	0.412	18-22,93-97	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_205_var1	0.098	No mitochondrial presequence	80(MPP)	0.125	44-48,70-74,74-78,77-81	10-19-high	-	-	-	-	-	1-6	-	-	-	-	25-30	-	-	-	
synMTS_3_339_var1	0.024	No mitochondrial presequence	48(MPP)	0.146	58-62	11-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_251_var1	0.034	No mitochondrial presequence	28(MPP)	0.000		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_394_var1	0.024	No mitochondrial presequence	16(MPP)	0.250		8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_282_var1	0.027	No mitochondrial presequence	33(MPP)	0.121		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_326_var1	0.102	No mitochondrial presequence	45(MPP)	0.111		20-29-low	-	-	-	-	-	-	-	25-30	-	-	-	-	-	-	
synMTS_3_304_var1	0.156	No mitochondrial presequence	10(MPP)	0.100		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_382_var1	0.210	No mitochondrial presequence	23(MPP)	0.304	5-9	5-14-high	-	-	-	-	5-10	-	-	-	-	-	-	-	-	-	
synMTS_3_249_var1	0.048	No mitochondrial presequence	66(MPP)	0.076	31-35,47-51	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_262_var1	0.083	No mitochondrial presequence	28(MPP)	0.107	28-32,48-52	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_232_var1	0.024	No mitochondrial presequence	29(MPP)	0.034		7-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_356_var1	0.133	No mitochondrial presequence	22(MPP)	0.045	8-12,13-17,31-35,86-90	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_388_var1	0.217	No mitochondrial presequence	36(MPP)	0.194	8-12,33-37,72-76	4-14-high	-	-	-	-	8-13	-	-	-	-	-	-	-	-	-	
synMTS_3_221_var1	0.060	No mitochondrial presequence	51(MPP)	0.078	43-47	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_213_var1	0.071	No mitochondrial presequence	20(MPP)	0.150	78-82	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_278_var1	0.173	No mitochondrial presequence	18(MPP)	0.333	4-8	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_310_var1	0.011	No mitochondrial presequence	20(MPP)	0.200	22-26,96-100	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_246_var1	0.136	No mitochondrial presequence	26(MPP)	0.115		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_328_var1	0.239	No mitochondrial presequence	26(MPP)	0.154	46-50,68-72,79-83	6-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_252_var1	0.035	No mitochondrial presequence	82(MPP)	0.098	22-26,33-37,55-59	7-18-high	-	11-16	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_327_var1	0.116	No mitochondrial presequence	29(MPP)	0.310	3-7,7-11,95-99	16-25-high	-	-	8-13	-	7-12	-	-	-	-	-	-	-	-	-	
synMTS_3_311_var1	0.153	No mitochondrial presequence	34(MPP)	0.206	6-10	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_342_var1	0.029	No mitochondrial presequence	50(MPP)	0.140	56-60,87-91	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_208_var1	0.010	No mitochondrial presequence	69(MPP)	0.087	62-66	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_362_var1	0.049	No mitochondrial presequence	71(MPP)	0.127		11-20-low	-	-	-	-	-	-	-	4-9	-	-	-	-	-	3-8	
synMTS_3_242_var1	0.010	No mitochondrial presequence	50(MPP)	0.040	66-70	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_341_var1	0.073	No mitochondrial presequence	61(MPP)	0.164	12-16	12-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_387_var1	0.095	No mitochondrial presequence	6(MPP)	0.333	78-82	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_366_var1	0.064	No mitochondrial presequence	13(MPP)	0.000	3-7,95-99	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_247_var1	0.244	No mitochondrial presequence	40(MPP)	0.175		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_314_var1	0.002	No mitochondrial presequence	63(MPP), 64(Icp55)	0.095	19-23	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_204_var1	0.211	No mitochondrial presequence	26(MPP)	0.192	34-38,61-65,71-75	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_333_var1	0.067	No mitochondrial presequence	27(MPP)	0.185		3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_298_var1	0.021	No mitochondrial presequence	23(MPP)	-0.043		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_389_var1	0.031	No mitochondrial presequence	38(MPP)	0.079		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_239_var1	0.194	No mitochondrial presequence	38(MPP)	0.158	5-9	1-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_335_var1	0.072	No mitochondrial presequence	25(MPP)	0.200	1-5,11-15,29-33	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_378_var1	0.455	Possessing mitochondrial presequence	34(MPP)	0.206	12-16	11-20-high	-	-	-	-	12-17	-	-	-	-	-	-	-	-	-	
synMTS_3_383_var1	0.096	No mitochondrial presequence	39(MPP)	0.256	36-40,93-97	4-13-high	-	13-18	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_373_var1	0.054	No mitochondrial presequence	30(MPP)	0.133	53-57,56-60	13-22-high	-	-	-	-	-	-	16-21	-	-	-	-	-	-	-	
synMTS_3_275_var1	0.021	No mitochondrial presequence	39(MPP)	0.179	13-17	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_391_var1	0.024	No mitochondrial presequence	25(MPP)	-0.040		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_351_var1	0.007	No mitochondrial presequence	70(MPP)	0.129	44-48	3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_243_var1	0.067	No mitochondrial presequence	48(MPP)	0.229		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_238_var1	0.115	No mitochondrial presequence	22(MPP)	0.136	45-49,64-68	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_340_var1	0.115	No mitochondrial presequence	79(MPP)	0.101	50-54,76-80	7-16-high	-	-	-	-	-	-	-	-	-	-	22-27	-	-	-	
synMTS_3_306_var1	0.560	Possessing mitochondrial presequence	50(MPP)	0.140	42-46	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_395_var1	0.197	No mitochondrial presequence	57(MPP)	0.175	31-35,40-44	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_337_var1	0.003	No mitochondrial presequence	53(MPP)	0.208		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_295_var1	0.024	No mitochondrial presequence	76(MPP)	0.105	63-67,73-77	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_233_var1	0.060	No mitochondrial presequence	39(MPP)	0.205	94-98	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_361_var1	0.038	No mitochondrial presequence	70(MPP)	0.129	41-45	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_319_var1	0.068	No mitochondrial presequence	14(MPP)	0.286	55-59,66-70	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_3_297_var1	0.111	No mitochondrial presequence	22(MPP)	0.136	4-8,80-84	1-10-low	-	-	5-10	-	4-9	-	-	-	-	-	16-21	-	-	-	
synMTS_3_338_var1	0.043	No mitochondrial presequence	35(MPP)	0.143	1-5,95-99	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
